"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Late_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Late_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000079385","CEACAM1","protein_coding","-","chr19",38.6584869000842,7.61860550163865,78.3775921456811,28.2474809172736,147.581092397472,51.7469616066419,-1.26047179654522,0.023305661072213,0.025023780471585,88.2057238144126,29.2043493418514,58.705036578132
"ENSG00000079387","SENP1","protein_coding","-","chr12",1281.93523665957,204.86628338017,1520.79095846529,399.803047639988,1650.07533301394,279.224364450099,-2.24566146641294,4.27248111321768e-10,7.54714419984599e-10,1484.26717604627,294.631231823419,889.449203934843
"ENSG00000079432","CIC","protein_coding","+","chr19",695.367118185351,23.3228066320779,604.920025104042,93.9359720023737,1584.08393842759,99.5318307220397,-3.57875949053809,3.70822833067211e-11,7.30363088105442e-11,961.457027238995,72.2635364521638,516.860281845579
"ENSG00000079435","LIPE","protein_coding","-","chr19",75.5173447694731,3.82952347011886,63.7433727578227,6.41347969251822,107.791204160466,18.1973250481167,-2.98215321418691,7.51882478074271e-07,1.01225706635566e-06,82.3506405625872,9.48010940358458,45.9153749830859
"ENSG00000079459","FDFT1","protein_coding","+","chr8",3867.27010070712,72.2546781890137,3719.92341486444,190.960352757653,3608.14942763169,247.022342412957,-4.36469463379261,3.74122003912461e-23,9.17482359902776e-22,3731.78098106775,170.079124453208,1950.93005276048
"ENSG00000079462","PAFAH1B3","protein_coding","-","chr19",186.685098076713,36.3420595591783,204.140518839789,51.3138538767347,232.127855534336,83.8062359651411,-1.71931550908691,2.80526694865363e-05,3.43553149792558e-05,207.651157483613,57.1540498003514,132.402603641982
"ENSG00000079616","KIF22","protein_coding","+","chr16",1510.21822104857,59.318989554839,1664.65063992449,104.234798679165,1856.47212549405,146.082858548251,-3.94088610602781,4.04693973658306e-23,9.8037730778928e-22,1677.1136621557,103.212215594085,890.162938874893
"ENSG00000079691","CARMIL1","protein_coding","+","chr6",802.285419939221,182.115167832994,1194.15429782033,139.435401340268,1489.91589780744,302.10639868576,-2.36711182750153,5.2731810157224e-09,8.36800436762857e-09,1162.11853852233,207.885655953008,685.00209723767
"ENSG00000079739","PGM1","protein_coding","+","chr1",948.572852280159,17.029719180873,959.326928804937,61.0410446216016,1199.03150675249,71.6842732340271,-4.2680931220126,5.56429509263348e-19,4.41264118800277e-18,1035.64376261253,49.9183456788339,542.781054145681
"ENSG00000079785","DDX1","protein_coding","+","chr2",3051.38561975775,172.187786162145,3344.96477034008,298.624913760082,3376.62740817502,362.829412717593,-3.47883619696693,4.29555975752621e-21,5.98621589079762e-20,3257.65926609095,277.880704213274,1767.76998515211
"ENSG00000079805","DNM2","protein_coding","+","chr19",2452.48550271626,323.12223624556,2489.18349036191,481.39612639864,4723.29761516591,777.229722256432,-2.48781460599096,4.88680310605884e-09,7.78278297048417e-09,3221.65553608136,527.249361633544,1874.45244885745
"ENSG00000079819","EPB41L2","protein_coding","-","chr6",2415.57233975691,422.166060299651,2643.00044196464,532.810593983296,3595.27258634524,893.818704440677,-2.12236265892941,2.31007448780332e-08,3.46903301997171e-08,2884.61512268893,616.265119574541,1750.44012113173
"ENSG00000079841","RIMS1","protein_coding","+","chr6",0.847307364667579,174.164211215306,14.1722022833488,188.662720667205,16.4982760586323,101.238025619537,3.7177345673925,1.0851459996184e-08,1.67462187277976e-08,10.5059285688829,154.688319167349,82.5971238681161
"ENSG00000079950","STX7","protein_coding","-","chr6",1180.39179333091,91.464263609017,1125.79690690146,100.264064156102,1135.27106385026,153.194620271255,-3.24677339324107,2.35008642388392e-20,2.68071462850484e-19,1147.15325469421,114.974316012125,631.063785353168
"ENSG00000079974","RABL2B","protein_coding","-","chr22",200.15414952816,18.5514398079161,204.353342238991,29.2830962102854,333.087972213487,34.4307882082282,-3.02888344252068,5.05438077315774e-12,1.10107618743898e-11,245.865154660212,27.4217747421432,136.643464701178
"ENSG00000079999","KEAP1","protein_coding","-","chr19",757.837355075536,9.17050853081591,852.236627055692,46.2662118771278,1067.66339415515,123.872920837808,-3.70358838799678,2.24108749528448e-09,3.68009184053109e-09,892.579125428793,59.7698804152506,476.174502922022
"ENSG00000080189","SLC35C2","protein_coding","-","chr20",804.520142215837,14.8437163004989,1047.45983766586,42.3565195081115,1559.47237635361,111.891469986346,-4.17343438534592,3.25945025873256e-13,8.26313191255422e-13,1137.15078541177,56.3639019316522,596.75734367171
"ENSG00000080200","CRYBG3","protein_coding","+","chr3",320.339626854893,245.089290069729,420.264166730315,242.010308155755,601.294973067529,186.189334619989,-0.900515487168088,0.0102772607025878,0.0111623612741912,447.299588884245,224.429644281824,335.864616583035
"ENSG00000080298","RFX3","protein_coding","-","chr9",539.706314409093,277.050395531941,580.365263513516,220.761604914269,737.755558726619,334.374198390731,-1.07231765812316,0.00112762617472199,0.00127277567382144,619.275712216409,277.395399612314,448.335555914362
"ENSG00000080345","RIF1","protein_coding","+","chr2",2636.16819736587,430.29475791888,2936.75493678275,530.525448292652,3638.82723600754,591.476252887602,-2.50108235447555,1.24307874870238e-14,3.91510798938621e-14,3070.58345671872,517.432153033045,1794.00780487588
"ENSG00000080371","RAB21","protein_coding","+","chr12",1724.20143060541,67.5206297718326,2033.56841155603,209.499298551612,2383.29907807714,180.67323453052,-3.65124932441097,1.09035613318931e-16,5.06697404617895e-16,2047.02297341286,152.564387617988,1099.79368051542
"ENSG00000080493","SLC4A4","protein_coding","+","chr4",46.4809048163232,154.900478409806,105.488681646907,149.889773216021,54.1595412449648,111.662622079535,0.877181848032411,0.0308232750752402,0.0329180340001425,68.7097092360649,138.817624568454,103.763666902259
"ENSG00000080503","SMARCA2","protein_coding","+","chr9",2836.98372564247,528.196017179386,3083.43701974997,485.533118160524,3594.96786238528,793.700025482908,-2.32213612888499,8.40304719124297e-12,1.78572228834546e-11,3171.79620259257,602.47638694094,1887.13629476676
"ENSG00000080546","SESN1","protein_coding","-","chr6",161.22516346461,22.2839843208033,169.358826981406,54.6005543634844,224.280621793146,81.7137547960081,-1.63113950218026,0.000401596793789059,0.000462335695799376,184.954870746387,52.8660978267653,118.910484286576
"ENSG00000080603","SRCAP","protein_coding","+","chr16",839.498179005288,30.2591653959943,917.381497565825,109.282679213056,2213.07628088168,200.912006104537,-3.35697531847278,5.38629885019216e-09,8.5373015484864e-09,1323.31865248426,113.484616904529,718.401634694397
"ENSG00000080608","PUM3","protein_coding","-","chr9",867.939884005106,76.8093804898765,881.464839193449,64.7073564571193,798.057090199882,78.0344249555323,-3.48226214655561,5.06754319627171e-26,2.64286761541804e-24,849.153937799479,73.183720634176,461.168829216828
"ENSG00000080709","KCNN2","protein_coding","+","chr5",0,22.1425881644156,2.30018907021913,22.8435227939759,2.11111841332428,15.74579231674,3.27042441902887,0.000423344217679906,0.000487090557972169,1.4704358278478,20.2439677583772,10.8572017931125
"ENSG00000080802","CNOT4","protein_coding","-","chr7",671.256641977563,162.135490730504,674.651794132217,165.491693761701,942.622537767991,190.751418680436,-2.06165907666022,5.72362696742722e-10,9.97188575813031e-10,762.843657959257,172.792867724214,467.818262841735
"ENSG00000080815","PSEN1","protein_coding","+","chr14",1235.47048207008,194.622159945211,1488.51597659781,283.790019280364,1846.41519732473,381.306428392862,-2.31573815902691,3.89952346319591e-10,6.91287052411292e-10,1523.46721866421,286.572869206145,905.020043935175
"ENSG00000080819","CPOX","protein_coding","-","chr3",1081.14710791466,38.41682491649,1270.90947255835,86.6515172227415,1786.40156496624,186.185515300007,-3.59672135950101,1.18227595408692e-12,2.79602410290299e-12,1379.48604847975,103.75128581308,741.618667146415
"ENSG00000080822","CLDND1","protein_coding","-","chr3",3050.55330357934,78.8744172888314,3115.8771231714,146.552914627697,3145.49403975719,251.055453385177,-4.20226820011027,1.68467877484322e-22,3.46301525093848e-21,3103.97482216931,158.827595100568,1631.40120863494
"ENSG00000080823","MOK","protein_coding","-","chr14",293.543474036276,26.9288495930762,310.551660279164,49.5008772620898,400.409808298864,54.9228881371548,-2.83083585751995,4.62747644224913e-12,1.01293898734937e-11,334.834980871434,43.7842049974403,189.309592934437
"ENSG00000080824","HSP90AA1","protein_coding","-","chr14",30134.8163067754,6491.42000036464,35018.8556292886,8588.35353199061,32431.5782302574,9962.36748493437,-1.88925363816875,1.88273788955361e-09,3.11822751559268e-09,32528.4167221071,8347.38033909654,20437.8985306018
"ENSG00000080839","RBL1","protein_coding","-","chr20",877.204262510113,183.483994040215,912.170397939539,208.932752042257,994.934644415711,222.471547516142,-2.10992276161247,1.22152045685175e-11,2.54467448389683e-11,928.103101621788,204.962764532871,566.532933077329
"ENSG00000080845","DLGAP4","protein_coding","+","chr20",375.61673948115,33.9752004727916,466.132651755355,53.0554439404263,599.347829240203,83.7294251614567,-2.94614726131591,4.5254597226434e-12,9.92062508581684e-12,480.365740158903,56.9200231915582,268.64288167523
"ENSG00000080986","NDC80","protein_coding","+","chr18",1406.35342868154,64.1255142357988,1729.55295346734,93.3330246708645,1269.92405342581,162.413067066171,-3.69484260755706,2.58944869883421e-19,2.23129767750194e-18,1468.61014519156,106.623868657611,787.617006924588
"ENSG00000081014","AP4E1","protein_coding","+","chr15",570.392905415711,244.235990188174,491.507922682084,209.969618158182,729.095027529169,332.722037504158,-1.09280485816651,0.00133304829582307,0.00150066884692383,596.998618542321,262.309215283505,429.653916912913
"ENSG00000081019","RSBN1","protein_coding","-","chr1",577.613635899199,37.9108962967303,817.476890826472,141.563136329942,788.143672165945,100.796415248376,-2.8415719419836,7.06526523221583e-10,1.21655799694858e-09,727.744732963872,93.4234826250159,410.584107794444
"ENSG00000081026","MAGI3","protein_coding","+","chr1",7.21045675532239,111.501825264618,27.3922221445527,60.7926618905363,34.1158710055187,59.9965002296896,1.50353748929531,0.00489582717227748,0.00539051017963584,22.9061833017979,77.4303291282812,50.1682562150395
"ENSG00000081051","AFP","protein_coding","+","chr4",0,38.624362201319,6.24735873917682,28.2826585899415,0,15.9791157202974,2.91174246192186,0.00111863006144752,0.00126297965814594,2.08245291305894,27.6287121705193,14.8555825417891
"ENSG00000081052","COL4A4","protein_coding","-","chr2",144.497091190797,16.4862199787472,116.043336004995,128.372562179932,195.090618563728,54.2257443798025,-0.970033233038235,0.0507738934493171,0.0538871953670304,151.877015253173,66.3615088461605,109.119262049667
"ENSG00000081059","TCF7","protein_coding","+","chr5",84.4681796774275,13.2639134486612,109.521251066394,16.0025377183858,134.14641107809,21.0569041195321,-2.51788534243771,7.83946212547751e-08,1.12830436448033e-07,109.378613940637,16.774451762193,63.076532851415
"ENSG00000081087","OSTM1","protein_coding","-","chr6",354.313416992766,98.6643985387205,361.085086085864,125.834905455208,575.264798273992,120.970681635317,-1.79702962170583,6.64138267970859e-07,8.97098682677937e-07,430.221100450874,115.156661876415,272.688881163644
"ENSG00000081154","PCNP","protein_coding","+","chr3",2500.15331944871,206.134002429153,2876.52646075334,338.547833595583,2502.70391107585,467.679253923343,-2.87468529272282,2.61366123165617e-14,7.82385352549067e-14,2626.46123042597,337.45369664936,1481.95746353766
"ENSG00000081177","EXD2","protein_coding","+","chr14",314.761999553426,31.6772718831676,369.46928071497,50.3379609039032,428.692549974984,52.7844818424663,-2.95569784724594,2.40712520786713e-14,7.24320895882013e-14,370.974610081127,44.9332382098457,207.953924145486
"ENSG00000081189","MEF2C","protein_coding","-","chr5",5382.96957983885,254.449622479471,5459.6959802005,539.325126522665,7123.10957105867,678.062234000489,-3.5252664792815,8.44581588916292e-18,4.97869591136588e-17,5988.59171036601,490.612327667542,3239.60201901677
"ENSG00000081237","PTPRC","protein_coding","+","chr1",3618.9011377433,216.691799736115,4796.78823855458,383.835697908607,5670.91476971877,485.704592305858,-3.61914141933102,4.64373688670612e-20,4.8863567962935e-19,4695.53471533888,362.07736331686,2528.80603932787
"ENSG00000081307","UBA5","protein_coding","+","chr3",1533.2695781612,107.118192512973,1612.3054461669,111.587228981524,1847.85114404964,192.373309682839,-3.53017712511099,5.42526980816481e-22,9.47280662557198e-21,1664.47538945925,137.026243725779,900.750816592512
"ENSG00000081320","STK17B","protein_coding","-","chr2",3243.10312871555,72.3719686649289,3572.51618928602,155.049201541503,3807.69918262548,242.019174581324,-4.41399310110542,7.09477037610253e-24,2.08701582763036e-22,3541.10616687568,156.480114929252,1848.79314090247
"ENSG00000081377","CDC14B","protein_coding","-","chr9",197.781423266013,20.3297421437204,192.44599980208,26.1457646681478,241.137771921965,55.18088489847,-2.49118425246938,4.39468212930432e-08,6.44628944611662e-08,210.455064996686,33.8854639034461,122.170264450066
"ENSG00000081386","ZNF510","protein_coding","-","chr9",449.861794590863,256.925448606053,496.25788971253,255.824413077174,636.993781696585,355.988557586954,-0.788031230102655,0.0155661838957278,0.0168165476496316,527.704488666659,289.579473090061,408.64198087836
"ENSG00000081479","LRP2","protein_coding","-","chr2",29.5296253714392,225.630111994399,1.99519088375782,211.080588863266,15.4124336538983,166.552549142976,3.76519973301237,2.47189471761128e-08,3.70458509379238e-08,15.6457499696984,201.087750000214,108.366749984956
"ENSG00000081665","ZNF506","protein_coding","-","chr19",383.9465803016,161.37181797101,384.748639785276,119.09286539963,486.939534524957,194.841816539148,-1.3046228616524,0.00015509932221235,0.000182067152072155,418.544918203944,158.43549996993,288.490209086937
"ENSG00000081692","JMJD4","protein_coding","-","chr1",259.164676466404,0.783636307105985,245.633610080754,31.2221812061957,241.924535822639,43.9919390708807,-2.9975472066667,9.7100443303551e-06,1.22057740698275e-05,248.907607456599,25.3325855280608,137.12009649233
"ENSG00000081721","DUSP12","protein_coding","+","chr1",468.745468637151,17.335926647726,499.636959682703,16.3153090985971,585.588444537388,39.1452367477904,-4.32041387339786,7.23375670395422e-23,1.63313338970369e-21,517.990290952414,24.2654908313712,271.127890891892
"ENSG00000081760","AACS","protein_coding","+","chr12",806.697429294741,68.2237454118944,892.762093880359,112.821119022595,1207.81142925157,147.623456350453,-3.05246743743994,1.17838034724467e-14,3.72607796853141e-14,969.090317475558,109.556106928314,539.323212201936
"ENSG00000081791","DELE1","protein_coding","+","chr5",876.061906264005,36.5562579414845,1100.09486344025,95.401400064428,1324.35496032417,131.626719499515,-3.53106957422223,1.6004359027228e-14,4.94925064376447e-14,1100.17057667614,87.8614591684759,594.016017922308
"ENSG00000081803","CADPS2","protein_coding","-","chr7",530.321471942179,46.3407656762493,1055.10852883331,87.6374301606853,1027.23874195073,92.5179541565913,-3.42613225075223,1.11866507076707e-15,4.24943286901119e-15,870.889580908741,75.4987166645086,473.194148786625
"ENSG00000081870","IFT25","protein_coding","-","chr1",897.714734334063,20.5628114166974,1028.03607471786,56.2518541238251,898.958583044234,73.6615259928869,-4.13012643222634,6.11901195862105e-20,6.23012445198732e-19,941.569797365387,50.1587305111364,495.864263938262
"ENSG00000081913","PHLPP1","protein_coding","+","chr18",169.939574545522,48.7301473022747,194.800230860675,227.766213855046,294.620516483152,82.3059846027864,-0.728718210659035,0.105786347779782,0.110844564970516,219.786773963116,119.600781920036,169.693777941576
"ENSG00000081923","ATP8B1","protein_coding","-","chr18",97.5421978796645,60.7434503199479,90.8170109490799,70.8299693809422,84.1540223898848,103.361422024034,-0.182639952235724,0.616630497843566,0.626013093824015,90.8377437395431,78.3116139083079,84.5746788239255
"ENSG00000081985","IL12RB2","protein_coding","+","chr1",241.578661449353,25.680630549419,293.155659349983,19.2884557118075,540.836036752179,66.8973918413421,-3.08563678871455,2.57294978362913e-09,4.20135893709088e-09,358.523452517172,37.2888260341895,197.906139275681
"ENSG00000082068","WDR70","protein_coding","+","chr5",513.413571185603,37.2496598878082,870.645820652261,94.2288353342634,872.028801018278,107.328854787293,-3.12483712710281,4.27395024162716e-12,9.40725907404225e-12,752.029397618714,79.6024500031214,415.815923810918
"ENSG00000082074","FYB1","protein_coding","-","chr5",3.19582121087929,66.4954352743117,29.7794646577031,54.905150603639,12.1680112590661,42.001527053129,1.59974887317769,0.00673037573645695,0.00736088621066898,15.0477657092162,54.4673709770266,34.7575683431214
"ENSG00000082146","STRADB","protein_coding","+","chr2",325.898894592581,105.370747152021,343.818946158161,104.20541789098,336.419701047351,62.8326993367717,-1.79841538683748,8.44075149667805e-07,1.13244181479516e-06,335.379180599364,90.8029547932575,213.091067696311
"ENSG00000082153","BZW1","protein_coding","+","chr2",5733.69150239787,300.925461881346,7641.78881079136,817.158797205247,7143.87529566662,1124.65922972869,-3.07105185948955,1.07344137340844e-11,2.24874764473197e-11,6839.78520295195,747.581162938426,3793.68318294519
"ENSG00000082175","PGR","protein_coding","-","chr11",0,86.784257942922,0,113.760449499134,0,81.5298614456378,8.48535596402843,1.33872888868405e-09,2.24746121978544e-09,0,94.0248562958979,47.012428147949
"ENSG00000082196","C1QTNF3","protein_coding","-","chr5",57.6607186031244,2.72882730557948,28.720408677135,2.7970717229339,97.3106658779201,6.99895278800499,-3.62446945275158,1.88782750087363e-07,2.65094930545959e-07,61.2305977193932,4.17495060550613,32.7027741624497
"ENSG00000082212","ME2","protein_coding","+","chr18",2964.11383190172,318.079597658148,3090.89232974927,470.21432783004,2655.27358860549,541.001550025972,-2.63964724686994,5.44351821235813e-15,1.83029104758427e-14,2903.42658341882,443.098491838053,1673.26253762844
"ENSG00000082213","C5orf22","protein_coding","+","chr5",769.044684019412,64.921703404951,906.588612503473,124.0546338581,706.124899289852,135.584005545361,-2.7839440080873,4.65067784518044e-13,1.15474107078981e-12,793.919398604246,108.186780936137,451.053089770191
"ENSG00000082258","CCNT2","protein_coding","+","chr2",893.913369393784,106.116607525892,957.046966199036,193.960074093029,1198.47180333914,217.750260456819,-2.4654200042482,7.78380929607874e-11,1.4809946538644e-10,1016.47737964399,172.608980691913,594.543180167949
"ENSG00000082269","FAM135A","protein_coding","+","chr6",589.450092288909,108.167335344876,567.642177059613,136.279333410282,798.075063841948,153.874077720047,-2.20995920453034,1.81764277630067e-10,3.33048598916215e-10,651.722444396823,132.773582158402,392.248013277612
"ENSG00000082293","COL19A1","protein_coding","+","chr6",946.475532531923,355.283077748245,956.614531094801,423.377087922933,1612.08801363168,441.932973647777,-1.42956880548616,3.42981942027241e-05,4.18239057957049e-05,1171.7260257528,406.864379772985,789.295202762894
"ENSG00000082397","EPB41L3","protein_coding","-","chr18",3.03272809688105,100.992933159025,94.0428144905441,95.9881439104007,40.4992906033525,46.0024469487772,0.55357846932289,0.291154789278491,0.299841480413298,45.8582777302592,80.9945080060675,63.4263928681634
"ENSG00000082438","COBLL1","protein_coding","-","chr2",0,58.1796577010695,0,45.3188562335451,0,46.8496931537577,8.26580636417881,8.94902677678194e-09,1.39236877012906e-08,0,50.1160690294574,25.0580345147287
"ENSG00000082458","DLG3","protein_coding","+","chrX",338.928963628265,42.9485520377052,437.507282265384,46.8304868393589,521.60105769466,60.7704921123796,-3.02106212806099,6.75578865155592e-16,2.66197241390737e-15,432.679101196103,50.1831769964812,241.431139096292
"ENSG00000082512","TRAF5","protein_coding","+","chr1",882.580341211124,119.353123221824,910.758133499447,157.259409362847,1185.18844809553,273.335297488214,-2.3294056421978,3.18604829026632e-09,5.15595863558952e-09,992.842307602034,183.315943357629,588.079125479831
"ENSG00000082515","MRPL22","protein_coding","+","chr5",983.777545369183,24.9029904855991,1155.33309651497,88.0347370312584,990.153423426007,68.7056482034164,-4.01726483548213,7.39364581175191e-19,5.65315697373579e-18,1043.08802177005,60.547791906758,551.817906838405
"ENSG00000082516","GEMIN5","protein_coding","-","chr5",746.70922836805,67.4652249388353,886.463387250035,117.435799063776,924.787503734963,141.456071194372,-2.88128714123344,3.7307544404038e-14,1.09180103606328e-13,852.653373117683,108.785698398994,480.719535758339
"ENSG00000082641","NFE2L1","protein_coding","+","chr17",4270.92638238862,199.958140612016,3600.87466741581,375.565787668805,5115.99364726865,519.98889020767,-3.47904365690511,1.17594746799322e-17,6.69096741793377e-17,4329.26489902436,365.170939496164,2347.21791926026
"ENSG00000082701","GSK3B","protein_coding","-","chr3",832.879362662324,804.623259040858,947.685415313718,263.440286725682,1048.38812594455,389.031742249697,-0.835629678247626,0.0316088044450249,0.0337478948227188,942.984301306865,485.698429338745,714.341365322805
"ENSG00000082781","ITGB5","protein_coding","-","chr3",48.3037914830831,3.69235826417822,69.5061553498117,4.07203741985517,95.27344562338,21.5652755497173,-2.49319919040299,0.000107496326253541,0.00012725033446784,71.0277974854249,9.77655707791691,40.4021772816709
"ENSG00000082805","ERC1","protein_coding","+","chr12",272.170673618997,194.536094279472,319.333076808033,221.563601739005,531.853907926235,185.716139538856,-0.805794929410098,0.023359477137413,0.0250793091920284,374.452552784422,200.605278519111,287.528915651766
"ENSG00000082898","XPO1","protein_coding","-","chr2",6604.46297619421,607.174856561494,7292.3074073146,746.303505799717,8085.2714418742,1094.68536265536,-3.09711162428642,5.3619742779864e-19,4.27205195476928e-18,7327.34727512767,816.054575005525,4071.7009250666
"ENSG00000082996","RNF13","protein_coding","+","chr3",729.799106240412,79.2894375734766,657.256306979996,91.4795792309537,774.811713633054,79.7401218077789,-3.04846075360461,2.79468112717549e-20,3.12517572114765e-19,720.62237561782,83.5030462040697,402.062710910945
"ENSG00000083067","TRPM3","protein_coding","-","chr9",1.19812769448649,80.3171930805683,4.00169837464893,69.4841985311848,1.05936469805353,76.297226491695,5.22783032461467,5.22774097578292e-11,1.0143770994927e-10,2.08639692239632,75.3662060344827,38.7263014784395
"ENSG00000083093","PALB2","protein_coding","-","chr16",727.271816996478,28.1215253331036,678.297535135667,69.5166369556203,698.475242112536,89.1816642738554,-3.38339922986685,8.76350752653995e-15,2.84486464771586e-14,701.34819808156,62.2732755208598,381.81073680121
"ENSG00000083097","DOP1A","protein_coding","+","chr6",769.961452060582,374.474638005499,1142.7629541589,269.997999158271,1378.32131844779,458.523501094486,-1.47080353284547,4.84152330879118e-05,5.84122768733136e-05,1097.01524155576,367.665379419419,732.340310487588
"ENSG00000083099","LYRM2","protein_coding","-","chr6",744.700779555706,75.9742982926636,902.608357492668,152.20039353113,776.468897155664,140.18850171379,-2.62897774483863,2.46523202873262e-12,5.58147225007653e-12,807.926011401346,122.787731179195,465.35687129027
"ENSG00000083123","BCKDHB","protein_coding","+","chr6",465.868910672072,99.535367067986,652.924382980456,174.019898092418,645.497339682397,186.063957141907,-1.83211962963372,8.21087540867937e-07,1.10269296082152e-06,588.096877778308,153.206407434103,370.651642606206
"ENSG00000083168","KAT6A","protein_coding","-","chr8",1463.79225524133,514.820619127602,1741.25009072702,512.340500242083,2413.45834084523,809.946542562561,-1.51184125987933,1.88117852074368e-05,2.32457100220824e-05,1872.8335622712,612.369220644082,1242.60139145764
"ENSG00000083223","TUT7","protein_coding","-","chr9",2162.9947729337,349.063703270857,2359.13824353367,497.190135681291,2601.74962169013,573.594942496279,-2.25054708646968,1.34652437707714e-11,2.79387432860185e-11,2374.6275460525,473.282927149476,1423.95523660099
"ENSG00000083290","ULK2","protein_coding","-","chr17",206.386849410254,88.4309982274787,169.284897491336,88.5221982232986,328.207020485934,91.8196374562713,-1.26770353374817,0.000717295645531096,0.000817273601848682,234.626255795842,89.5909446356829,162.108600215762
"ENSG00000083312","TNPO1","protein_coding","+","chr5",3037.11864855402,1120.03814038827,3343.91059998526,1279.36928005861,3622.60489976419,1301.27036541201,-1.36864347636436,2.71935882423911e-06,3.54130437660972e-06,3334.54471610116,1233.55926195296,2284.05198902706
"ENSG00000083444","PLOD1","protein_coding","+","chr1",930.826094258357,14.6371908025479,937.55392431818,32.0341741865557,1236.90946340835,84.9023857431629,-4.4275841294681,5.48633104839687e-17,2.69643011156394e-16,1035.09649399496,43.8579169107555,539.477205452859
"ENSG00000083454","P2RX5","protein_coding","-","chr17",820.753106623665,3.56908212037736,759.643192376747,46.0964593296999,1062.89830303785,49.4479658910791,-4.55482434737971,8.05973766727795e-16,3.13746567667212e-15,881.098200679419,33.0378357803855,457.068018229902
"ENSG00000083457","ITGAE","protein_coding","-","chr17",226.527371929968,13.7062017506952,295.878048762457,27.4180046967734,324.889408991688,45.564984461116,-3.1472151355254,2.03145780951075e-11,4.12139224706472e-11,282.431609894704,28.8963969695282,155.664003432116
"ENSG00000083520","DIS3","protein_coding","-","chr13",2735.96282546085,203.291148819971,3138.8101401373,255.494916905555,3329.54733833794,404.522220156915,-3.34107696941346,7.61969833750079e-20,7.56459328717972e-19,3068.1067679787,287.76942862748,1677.93809830309
"ENSG00000083535","PIBF1","protein_coding","+","chr13",412.571386535094,61.5768488368581,316.016238280754,115.167782271906,418.539733502439,111.590592590251,-1.88814709553094,7.38193043987799e-07,9.94163230079645e-07,382.375786106096,96.111741233005,239.24376366955
"ENSG00000083544","TDRD3","protein_coding","+","chr13",641.467366175249,72.273862198664,758.119944252278,110.629644260315,781.224115003106,120.742536319796,-2.76529288340408,7.94880506609597e-15,2.60374599298914e-14,726.937141810211,101.215347592925,414.076244701568
"ENSG00000083635","NUFIP1","protein_coding","-","chr13",269.923066061215,20.0975069468054,276.726135332854,24.4378066853835,312.775047165861,38.5467458986324,-3.26565232275862,1.79199451104815e-15,6.58111637313899e-15,286.474749519977,27.6940198436071,157.084384681792
"ENSG00000083642","PDS5B","protein_coding","+","chr13",1791.30486982807,303.680490707395,2082.88016684322,437.90605788377,2215.23116878503,493.977600668122,-2.22329614700318,3.04871165872996e-11,6.06340771693787e-11,2029.80540181878,411.854716419762,1220.83005911927
"ENSG00000083720","OXCT1","protein_coding","-","chr5",2709.45254965314,464.108481081339,3244.90374153054,850.549115254926,3074.1949321396,722.129628481593,-2.06377369434782,1.86941484972821e-09,3.09745027057491e-09,3009.51707444109,678.929074939286,1844.22307469019
"ENSG00000083750","RRAGB","protein_coding","+","chrX",280.884008850225,16.6199957498102,202.004884275003,19.19578919621,283.136623170508,59.4016011636689,-2.85282641923878,1.76581103054614e-08,2.67695876336793e-08,255.341838765245,31.7391287032297,143.540483734238
"ENSG00000083799","CYLD","protein_coding","+","chr16",2879.89424841803,251.340171103981,3548.75888625368,453.10345207009,4557.96182466382,586.995026041245,-2.99269281858916,4.89323283941122e-14,1.40446719060534e-13,3662.20498644518,430.479549738439,2046.34226809181
"ENSG00000083807","SLC27A5","protein_coding","-","chr19",101.335465564575,24.0754261477838,131.638449686074,26.2479015191207,114.197915390895,26.4284200463822,-2.0477415747628,8.51795622958612e-07,1.14213485180136e-06,115.723943547181,25.5839159044289,70.6539297258052
"ENSG00000083812","ZNF324","protein_coding","+","chr19",157.682799431916,3.43120904179092,172.084800188983,12.3596308735921,210.530799074187,29.3671025551452,-3.32764022871535,2.54200662829599e-09,4.15253524302271e-09,180.099466231695,15.0526474901761,97.5760568609358
"ENSG00000083814","ZNF671","protein_coding","-","chr19",241.610473428608,56.55008929123,297.27872376504,62.491054213324,313.467061291793,143.382033426897,-1.54748460256381,0.000239656340912922,0.000279077191841169,284.118752828481,87.4743923104838,185.796572569482
"ENSG00000083817","ZNF416","protein_coding","-","chr19",147.444249978698,24.8918592408902,211.908879289943,43.9781073913037,172.393846106296,77.8286379883603,-1.67930552961446,0.000194382622292388,0.000227198244082794,177.248991791646,48.8995348735181,113.074263332582
"ENSG00000083828","ZNF586","protein_coding","+","chr19",388.385632451216,43.4905598944349,484.204019852769,48.9885774509018,540.676150843359,99.5004691775765,-2.76618566499048,4.19276957413952e-11,8.22777637593628e-11,471.088601049115,63.9932021743044,267.54090161171
"ENSG00000083838","ZNF446","protein_coding","+","chr19",78.4631278920178,4.70071217652601,106.405974636951,13.5458747410691,142.67772932957,11.3344337368174,-3.27615071056212,9.73101934911481e-10,1.65410708918984e-09,109.182277286179,9.86034021813752,59.5213087521585
