"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Late_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Late_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000100865","CINP","protein_coding","-","chr14",6.48776087362928,28.1233446336389,11.4946705111839,29.4215896321751,1.55564670425327,68.5029112798403,2.41137864974636,5.51653163619831e-05,0.000374938721626655,6.51269269635547,42.0159485152181,24.2643206057868
"ENSG00000100867","DHRS2","protein_coding","+","chr14",15.5706260967103,7.8483752465969,8.6210028833879,13.9365424573461,9.33388022551964,16.2429583447044,0.122790396903646,0.790492232083788,0.847641413858485,11.1751697352059,12.6759586828825,11.9255642090442
"ENSG00000100883","SRP54","protein_coding","+","chr14",0,11.1185315993456,2.87366762779597,15.485047174829,6.22258681701309,15.5367427644999,1.75521437458159,0.00988145354028149,0.0263382839865254,3.03208481493635,14.0467738462248,8.53942933058059
"ENSG00000100888","CHD8","protein_coding","-","chr14",0,0,0,0,0,0.706215580204539,0.0977480782686837,0.991242174595163,NA,0,0.235405193401513,0.117702596700756
"ENSG00000100889","PCK2","protein_coding","+","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100890","PRORP","protein_coding","+","chr14",3.89265652417757,0.654031270549741,1.43683381389798,0.774252358741451,0,0,-0.426374550471261,0.33415334175755,0.440239815627148,1.77649677935852,0.476094543097064,1.12629566122779
"ENSG00000100897","DCAF11","protein_coding","+","chr14",0,0,0,0,0,0.706215580204539,0.0977480782686837,0.991242174595163,NA,0,0.235405193401513,0.117702596700756
"ENSG00000100906","NFKBIA","protein_coding","-","chr14",1.29755217472586,14.3886879520943,1.43683381389798,20.9048136860192,3.11129340850655,17.6553895051135,2.7523383788004,0.00048145403072251,0.00220124375380648,1.94855979904346,17.6496303810757,9.79909509005956
"ENSG00000100908","EMC9","protein_coding","-","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100911","PSME2","protein_coding","-","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100916","BRMS1L","protein_coding","+","chr14",2.59510434945171,0,0,0,0,0,-0.226956716244234,0.450739680511503,NA,0.865034783150571,0,0.432517391575285
"ENSG00000100918","REC8","protein_coding","+","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100934","SEC23A","protein_coding","-","chr14",12.9755217472586,28.1233446336389,28.7366762779597,24.7760754797264,15.5564670425327,32.4859166894088,0.482087274610276,0.235288499681061,0.335391855026511,19.0895550225837,28.461778934258,23.7756669784208
"ENSG00000100938","GMPR2","protein_coding","+","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100941","PNN","protein_coding","+","chr14",5.19020869890342,5.23225016439793,0,3.87126179370726,4.66694011275982,8.47458696245447,0.432538727420612,0.420118928086384,0.527791533141143,3.28571627055441,5.85936630685322,4.57254128870382
"ENSG00000100949","RABGGTA","protein_coding","-","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100968","NFATC4","protein_coding","+","chr14",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000100979","PLTP","protein_coding","-","chr20",5.19020869890342,0,1.43683381389798,6.96827122867306,0,5.64972464163631,0.304758171570753,0.541763240586393,0.643007170629755,2.2090141709338,4.20599862343646,3.20750639718513
"ENSG00000100982","PCIF1","protein_coding","+","chr20",2.59510434945171,18.3128755753928,11.4946705111839,20.1305613272777,3.11129340850655,31.0734855289997,1.6948088031087,0.00365680010328147,0.0117739646637502,5.73368942304737,23.1723074772234,14.4529984501354
"ENSG00000100983","GSS","protein_coding","-","chr20",0,3.92418762329845,2.87366762779597,3.0970094349658,0,12.7118804436817,1.46896989347988,0.0532386600539745,0.101483450981981,0.957889209265322,6.57769250064865,3.76779085495699
"ENSG00000100985","MMP9","protein_coding","+","chr20",3.89265652417757,5.23225016439793,2.87366762779597,12.3880377398632,0,14.8305271842953,1.55746666108728,0.0263533709779055,0.0582119702740033,2.25544138399118,10.8169383628522,6.53618987342167
"ENSG00000100991","TRPC4AP","protein_coding","-","chr20",1.29755217472586,0,0,1.5485047174829,0,4.94350906143177,0.417138631216796,0.326595208231945,0.43240522522378,0.432517391575285,2.16400459297156,1.29826099227342
"ENSG00000100994","PYGB","protein_coding","+","chr20",2.59510434945171,3.92418762329845,1.43683381389798,5.41976651119016,3.11129340850655,7.76837138224993,0.686613418780068,0.228450156227987,0.327723459306839,2.38107719061875,5.70410850557951,4.04259284809913
"ENSG00000100997","ABHD12","protein_coding","-","chr20",5.19020869890342,28.7773759041886,27.2998424640617,42.5838797307798,14.0008203382795,36.0169945904315,1.01544231870397,0.0288887217498055,0.062775921953903,15.4969571670815,35.7927500751333,25.6448536211074
"ENSG00000101003","GINS1","protein_coding","+","chr20",2.59510434945171,36.6257511507855,8.6210028833879,51.1006556769358,0,52.2599529351359,3.39531551438964,1.44023801905192e-07,2.86207496267615e-06,3.73870241094654,46.6621199209524,25.2004111659495
"ENSG00000101004","NINL","protein_coding","-","chr20",5.19020869890342,9.15643778769638,7.18416906948992,12.3880377398632,12.4451736340262,7.06215580204539,0.148632115617903,0.758089020729494,0.823452054748878,8.27318380080651,9.535543776535,8.90436378867075
"ENSG00000101017","CD40","protein_coding","+","chr20",5.19020869890342,22.2370631986912,1.43683381389798,14.7107948160876,1.55564670425327,15.5367427644999,2.22370131148571,0.00150350163078357,0.00563900787610753,2.72756307235156,17.4948669264262,10.1112149993889
"ENSG00000101019","UQCC1","protein_coding","-","chr20",1.29755217472586,9.15643778769638,2.87366762779597,4.64551415244871,0,10.5932337030681,1.65797364192162,0.030503874359431,0.0656157808029462,1.39040660084061,8.13172854773772,4.76106757428917
"ENSG00000101040","ZMYND8","protein_coding","-","chr20",0,0,0,1.5485047174829,0,4.23729348122723,0.486432739457389,0.239122644964608,NA,0,1.92859939957005,0.964299699785023
"ENSG00000101052","IFT52","protein_coding","+","chr20",0,0,0,0.774252358741451,0,0,0.100883421763504,0.991242174595163,NA,0,0.258084119580484,0.129042059790242
"ENSG00000101057","MYBL2","protein_coding","+","chr20",2.59510434945171,6.54031270549741,2.87366762779597,6.96827122867306,1.55564670425327,4.94350906143177,0.791053767977762,0.176305604903329,0.26539358504711,2.34147289383365,6.15069766520075,4.2460852795172
"ENSG00000101079","NDRG3","protein_coding","-","chr20",2.59510434945171,0,0,2.32275707622435,0,4.23729348122723,0.28213168197903,0.518800018840726,0.622744813354674,0.865034783150571,2.18668351915053,1.52585915115055
"ENSG00000101096","NFATC2","protein_coding","-","chr20",0,7.19434397604715,0,6.96827122867306,3.11129340850655,13.4180960238862,2.28208957527145,0.0127457038035716,0.0325813060566647,1.03709780283552,9.19357040953549,5.1153341061855
"ENSG00000101104","PABPC1L","protein_coding","+","chr20",0,0,0,0.774252358741451,0,0,0.100883421763504,0.991242174595163,NA,0,0.258084119580484,0.129042059790242
"ENSG00000101109","STK4","protein_coding","+","chr20",0,0,0,0.774252358741451,0,5.64972464163631,0.506270048012904,0.214113887500249,NA,0,2.14132566679259,1.07066283339629
"ENSG00000101126","ADNP","protein_coding","-","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101132","PFDN4","protein_coding","+","chr20",0,26.8152820925394,5.74733525559193,24.7760754797264,1.55564670425327,22.5988985665452,3.00882915810077,5.76312054313569e-05,0.000388110898858297,2.4343273199484,24.7300853796037,13.582206349776
"ENSG00000101138","CSTF1","protein_coding","+","chr20",7.78531304835514,3.92418762329845,10.0578366972859,8.51677594615596,4.66694011275982,2.11864674061362,-0.388585183842124,0.449883421355413,0.557380937836758,7.50336328613361,4.85320343668934,6.17828336141148
"ENSG00000101146","RAE1","protein_coding","+","chr20",0,2.61612508219897,0,4.64551415244871,0,1.41243116040908,1.07686007181666,0.0679139511819876,0.123741391565649,0,2.89135679835225,1.44567839917612
"ENSG00000101150","TPD52L2","protein_coding","+","chr20",0,0,1.43683381389798,0,0,0,-0.160921714999811,0.629535282034001,NA,0.478944604632661,0,0.239472302316331
"ENSG00000101158","NELFCD","protein_coding","+","chr20",3.89265652417757,11.7725628698953,4.31050144169395,16.2592995335705,3.11129340850655,10.5932337030681,1.34715148016567,0.0249705252697302,0.0556674775031912,3.77148379145935,12.8750320355113,8.32325791348533
"ENSG00000101160","CTSZ","protein_coding","-","chr20",1.29755217472586,0.654031270549741,1.43683381389798,1.5485047174829,0,8.47458696245447,0.626764786641261,0.240821974616051,0.341593849648303,0.911461996207946,3.5590409834957,2.23525148985182
"ENSG00000101161","PRPF6","protein_coding","+","chr20",2.59510434945171,0.654031270549741,2.87366762779597,2.32275707622435,15.5564670425327,6.35594022184085,-0.58039223734411,0.287177165345589,0.392279836736214,7.00841300659347,3.11090952287165,5.05966126473256
"ENSG00000101166","PRELID3B","protein_coding","-","chr20",1.29755217472586,10.4645003287959,2.87366762779597,21.6790660447606,0,40.9605036518633,3.60522228511421,0.000104255572695655,0.000624144390793823,1.39040660084061,24.3680233418066,12.8792149713236
"ENSG00000101182","PSMA7","protein_coding","-","chr20",5.19020869890342,5.88628143494767,2.87366762779597,16.2592995335705,24.8903472680524,15.5367427644999,0.131037886313049,0.794086240395039,0.849995965102577,10.9847411982506,12.5607745776727,11.7727578879616
"ENSG00000101187","SLCO4A1","protein_coding","+","chr20",0,0,0,3.0970094349658,0,0.706215580204539,0.32460195023159,0.4217001162087,NA,0,1.26774167172345,0.633870835861724
"ENSG00000101189","MRGBP","protein_coding","+","chr20",0,0.654031270549741,1.43683381389798,5.41976651119016,1.55564670425327,2.82486232081816,0.505729194382118,0.321555977233696,0.427754069714824,0.997493506050419,2.96622003418602,1.98185677011822
"ENSG00000101190","TCFL5","protein_coding","-","chr20",7.78531304835514,6.54031270549741,1.43683381389798,7.74252358741451,3.11129340850655,4.94350906143177,0.350503696536553,0.504067116338628,0.608038007001763,4.11114675691989,6.40878178478123,5.25996427085056
"ENSG00000101191","DIDO1","protein_coding","-","chr20",70.0678174351962,3.92418762329845,67.5311892532052,17.0335518923119,51.336341240358,18.361605085318,-2.10278172915994,1.00483583597296e-05,9.41727953806412e-05,62.9784493095865,13.1064482003095,38.042448754948
"ENSG00000101193","GID8","protein_coding","+","chr20",11.6779695725327,11.7725628698953,8.6210028833879,21.6790660447606,4.66694011275982,46.6102282934996,1.3476287773816,0.0146854431737664,0.0362910094851727,8.32197085622681,26.6872857360518,17.5046282961393
"ENSG00000101194","SLC17A9","protein_coding","+","chr20",1.29755217472586,1.30806254109948,0,3.0970094349658,3.11129340850655,1.41243116040908,0.12737254707265,0.788281493658896,0.846021857844102,1.4696151944108,1.93916771215812,1.70439145328446
"ENSG00000101199","ARFGAP1","protein_coding","+","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101216","GMEB2","protein_coding","-","chr20",0,2.61612508219897,0,4.64551415244871,3.11129340850655,4.23729348122723,0.737946139337804,0.194773029825041,0.287730459401815,1.03709780283552,3.8329775719583,2.43503768739691
"ENSG00000101220","ADISSP","protein_coding","-","chr20",5.19020869890342,2.61612508219897,0,10.8395330223803,0,7.06215580204539,0.945300501310019,0.128646118223629,0.206856819919028,1.73006956630114,6.83927130220822,4.28467043425468
"ENSG00000101224","CDC25B","protein_coding","+","chr20",7.78531304835514,3.27015635274871,10.0578366972859,2.32275707622435,4.66694011275982,5.64972464163631,-0.628918066476947,0.241353310105827,0.342047585795677,7.50336328613361,3.74754602353646,5.62545465483503
"ENSG00000101236","RNF24","protein_coding","-","chr20",7.78531304835514,18.3128755753928,2.87366762779597,12.3880377398632,4.66694011275982,12.7118804436817,1.1420331298042,0.0400945461278041,0.0815810538570263,5.10864026297031,14.4709312529792,9.78978575797477
"ENSG00000101246","ARFRP1","protein_coding","-","chr20",1.29755217472586,1.96209381164922,0,9.29102830489741,0,3.53107790102269,1.49229056542622,0.0453799467262798,0.089695261271298,0.432517391575285,4.92806667252311,2.6802920320492
"ENSG00000101247","NDUFAF5","protein_coding","+","chr20",10.3804173978068,10.4645003287959,4.31050144169395,18.5820566097948,4.66694011275982,21.8926829863407,1.06187034688083,0.0471960721933716,0.0923818567037729,6.45261965075354,16.9797466416438,11.7161831461987
"ENSG00000101255","TRIB3","protein_coding","+","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101265","RASSF2","protein_coding","-","chr20",16.8681782714361,0.654031270549741,1.43683381389798,10.0652806636389,1.55564670425327,7.76837138224993,-0.0598444638592863,0.903885197452584,0.933191661602821,6.62021959652913,6.16256110547951,6.39139035100432
"ENSG00000101266","CSNK2A1","protein_coding","-","chr20",14.2730739219844,61.4789394316757,1.43683381389798,57.2946745468674,3.11129340850655,91.8080254265901,3.25217317711309,1.5387883158425e-08,4.41337585054402e-07,6.27373371479632,70.193879801711,38.2338067582537
"ENSG00000101290","CDS2","protein_coding","+","chr20",19.4632826208878,17.0048130342933,15.8051719528778,20.1305613272777,6.22258681701309,24.7175453071589,0.43967979628288,0.31874056916124,0.424778950961827,13.8303471302596,20.6176398895766,17.2239935099181
"ENSG00000101294","HM13","protein_coding","+","chr20",3.89265652417757,5.88628143494767,1.43683381389798,7.74252358741451,0,7.06215580204539,1.11388844402379,0.0874153684113215,0.151589944191846,1.77649677935852,6.89698694146919,4.33674186041385
"ENSG00000101310","SEC23B","protein_coding","+","chr20",0,3.92418762329845,0,0.774252358741451,0,1.41243116040908,0.656816647691956,0.166097716578026,NA,0,2.03695704748299,1.0184785237415
"ENSG00000101333","PLCB4","protein_coding","+","chr20",0,9.15643778769638,0,9.29102830489741,0,19.7740362457271,5.57415300170883,6.71165050527944e-05,0.000438480042703555,0,12.7405007794403,6.37025038972015
"ENSG00000101335","MYL9","protein_coding","+","chr20",2.59510434945171,4.57821889384819,5.74733525559193,8.51677594615596,0,15.5367427644999,1.10181200940697,0.0801183003649875,0.141514918836431,2.78081320168122,9.54391253483467,6.16236286825794
"ENSG00000101336","HCK","protein_coding","+","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101337","TM9SF4","protein_coding","+","chr20",0,0,0,2.32275707622435,0,0,0.16651962823751,0.685659511136103,NA,0,0.774252358741451,0.387126179370726
"ENSG00000101343","CRNKL1","protein_coding","-","chr20",3.89265652417757,3.92418762329845,5.74733525559193,4.64551415244871,10.8895269297729,5.64972464163631,-0.311134977286345,0.538563097749354,0.640479096397114,6.8431729031808,4.73980880579449,5.79149085448765
"ENSG00000101346","POFUT1","protein_coding","+","chr20",6.48776087362928,3.27015635274871,0,3.87126179370726,3.11129340850655,4.23729348122723,0.102274917924562,0.843181321576136,0.887975329284868,3.19968476071194,3.7929038758944,3.49629431830317
"ENSG00000101347","SAMHD1","protein_coding","-","chr20",16.8681782714361,10.4645003287959,10.0578366972859,18.5820566097948,6.22258681701309,19.0678206655226,0.386240714945885,0.404211685924617,0.511702005909892,11.0495339285784,16.0381258680377,13.5438298983081
"ENSG00000101350","KIF3B","protein_coding","+","chr20",12.9755217472586,1.96209381164922,4.31050144169395,9.29102830489741,1.55564670425327,5.64972464163631,-0.10104803474953,0.841040106319207,0.88617421498922,6.28055663106859,5.63428225272765,5.95741944189812
"ENSG00000101353","MROH8","protein_coding","-","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101361","NOP56","protein_coding","+","chr20",0,9.81046905824612,0,15.485047174829,3.11129340850655,9.18080254265901,2.76024039974084,0.00441911580845308,0.0137627295567072,1.03709780283552,11.492106258578,6.26460203070678
"ENSG00000101363","MANBAL","protein_coding","+","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101365","IDH3B","protein_coding","-","chr20",10.3804173978068,15.6967504931938,5.74733525559193,13.1622900986047,3.11129340850655,16.2429583447044,0.918566624693346,0.0773345790822804,0.137919380508519,6.41301535396844,15.033999645501,10.7235074997347
"ENSG00000101367","MAPRE1","protein_coding","+","chr20",0,9.81046905824612,0,7.74252358741451,0,4.94350906143177,4.35286529512846,0.00126935328253569,0.00487952915834062,0,7.49883390236413,3.74941695118207
"ENSG00000101384","JAG1","protein_coding","-","chr20",0,15.0427192226441,1.43683381389798,13.9365424573461,0,32.4859166894088,4.61831391530782,6.96252358039475e-05,0.000451949363709733,0.478944604632661,20.4883927897997,10.4836686972162
"ENSG00000101391","CDK5RAP1","protein_coding","-","chr20",1.29755217472586,1.96209381164922,0,2.32275707622435,0,0.706215580204539,0.373962390114134,0.395734741325959,NA,0.432517391575285,1.66368882269271,1.048103107134
"ENSG00000101407","TTI1","protein_coding","-","chr20",0,44.4741263973824,1.43683381389798,52.6491603944187,0,33.1921322696133,5.89659985832746,3.7699082816529e-07,6.71608330000191e-06,0.478944604632661,43.4384730204715,21.9587088125521
"ENSG00000101412","E2F1","protein_coding","-","chr20",6.48776087362928,6.54031270549741,4.31050144169395,12.3880377398632,0,4.94350906143177,0.636737215447146,0.252764245888946,0.355108080727774,3.59942077177441,7.95728650226414,5.77835363701927
"ENSG00000101413","RPRD1B","protein_coding","+","chr20",1.29755217472586,20.9290006575917,0,12.3880377398632,0,16.2429583447044,4.28411180427789,0.000176118144768546,0.000961162992502025,0.432517391575285,16.5199989140531,8.4762581528142
"ENSG00000101417","PXMP4","protein_coding","-","chr20",1.29755217472586,1.30806254109948,2.87366762779597,0.774252358741451,0,0.706215580204539,-0.146297409455889,0.741035018813727,0.810698124193889,1.39040660084061,0.929510160015158,1.15995838042788
"ENSG00000101421","CHMP4B","protein_coding","+","chr20",5.19020869890342,6.54031270549741,1.43683381389798,6.96827122867306,1.55564670425327,7.06215580204539,0.763595869206321,0.185428989486587,0.276349096910012,2.72756307235156,6.85691324540529,4.79223815887842
"ENSG00000101439","CST3","protein_coding","-","chr20",1.29755217472586,0.654031270549741,0,0,0,1.41243116040908,0.0730358782450954,0.868231261135208,NA,0.432517391575285,0.688820810319606,0.560669100947446
"ENSG00000101442","ACTR5","protein_coding","+","chr20",2.59510434945171,7.8483752465969,0,21.6790660447606,0,15.5367427644999,3.29687366963262,0.00135688767530901,0.00515961801499732,0.865034783150571,15.0213946852858,7.94321473421818
"ENSG00000101443","WFDC2","protein_coding","+","chr20",3.89265652417757,1.30806254109948,0,1.5485047174829,0,0.706215580204539,-0.0426868241446584,0.921240161487835,0.945317232442732,1.29755217472586,1.18759427959564,1.24257322716075
"ENSG00000101444","AHCY","protein_coding","-","chr20",0,15.6967504931938,1.43683381389798,4.64551415244871,0,9.88701812286354,3.25562807591496,0.00281674086724562,0.00950033366734051,0.478944604632661,10.076427589502,5.27768609706734
"ENSG00000101445","PPP1R16B","protein_coding","+","chr20",6.48776087362928,13.0806254109948,2.87366762779597,8.51677594615596,3.11129340850655,9.18080254265901,0.889512259366001,0.112410463975487,0.185887514339346,4.15757396997726,10.2594012999366,7.20848763495693
"ENSG00000101447","FAM83D","protein_coding","+","chr20",10.3804173978068,3.27015635274871,11.4946705111839,6.96827122867306,9.33388022551964,5.64972464163631,-0.698397462467929,0.173177683039454,0.261576873588565,10.4029893781701,5.29605074101936,7.84952005959474
"ENSG00000101452","DHX35","protein_coding","+","chr20",2.59510434945171,1.30806254109948,0,4.64551415244871,1.55564670425327,2.82486232081816,0.372025023621502,0.465963949221444,0.572825903074486,1.38358368456833,2.92614633812211,2.15486501134522
"ENSG00000101457","DNTTIP1","protein_coding","+","chr20",2.59510434945171,1.96209381164922,0,2.32275707622435,3.11129340850655,0.706215580204539,-0.0609249493110533,0.896730986981154,0.928293897696605,1.90213258598609,1.66368882269271,1.7829107043394
"ENSG00000101460","MAP1LC3A","protein_coding","+","chr20",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101473","ACOT8","protein_coding","-","chr20",7.78531304835514,9.15643778769638,7.18416906948992,10.8395330223803,1.55564670425327,12.0056648634772,0.636012072847712,0.223861681951304,0.32291658348888,5.50837627403278,10.6672118911846,8.0877940826087
"ENSG00000101474","APMAP","protein_coding","-","chr20",0,3.27015635274871,1.43683381389798,3.0970094349658,3.11129340850655,2.82486232081816,0.400689072059093,0.438509890097473,0.546903313971991,1.51604240746818,3.06400936951089,2.29002588848953
"ENSG00000101493","ZNF516","protein_coding","-","chr18",6.48776087362928,8.50240651714664,2.87366762779597,8.51677594615596,0,18.361605085318,1.30201083362638,0.0427267535048655,0.085495789794001,3.12047616714175,11.7935958495402,7.45703600834098
"ENSG00000101544","ADNP2","protein_coding","+","chr18",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101557","USP14","protein_coding","+","chr18",6.48776087362928,8.50240651714664,11.4946705111839,5.41976651119016,1.55564670425327,7.06215580204539,0.0592425968196559,0.907851097478356,0.935244541305639,6.51269269635547,6.99477627679406,6.75373448657477
"ENSG00000101558","VAPA","protein_coding","+","chr18",0,21.5830319281415,0,13.9365424573461,0,21.1864674061362,6.40418237615765,3.40697271961379e-06,3.88237894537118e-05,0,18.9020139305413,9.45100696527063
"ENSG00000101574","METTL4","protein_coding","-","chr18",1.29755217472586,3.92418762329845,0,3.0970094349658,0,11.2994492832726,2.05679788278728,0.0219850866721013,0.0501312041172695,0.432517391575285,6.10688211384563,3.26969975271045
"ENSG00000101577","LPIN2","protein_coding","-","chr18",0,0.654031270549741,0,0.774252358741451,0,1.41243116040908,0.313339440401295,0.495441386056225,NA,0,0.94690492990009,0.473452464950045
"ENSG00000101596","SMCHD1","protein_coding","+","chr18",3.89265652417757,3.92418762329845,0,2.32275707622435,0,4.94350906143177,0.546651730438364,0.311219819771651,0.417644914934978,1.29755217472586,3.73015125365152,2.51385171418869
"ENSG00000101605","MYOM1","protein_coding","-","chr18",3.89265652417757,9.81046905824612,1.43683381389798,2.32275707622435,12.4451736340262,5.64972464163631,0.0178421796286299,0.974316270193521,0.983435666208062,5.92488799070058,5.92765025870226,5.92626912470142
"ENSG00000101624","CEP76","protein_coding","-","chr18",2.59510434945171,13.7346566815446,0,6.19401886993161,0,10.5932337030681,2.57433602336176,0.00775952435134869,0.0216709367934075,0.865034783150571,10.1739697515148,5.51950226733266
"ENSG00000101638","ST8SIA5","protein_coding","-","chr18",1.29755217472586,14.3886879520943,2.87366762779597,16.2592995335705,7.77823352126637,35.3107790102269,2.10749851595788,0.00156819134243996,0.00584225314493524,3.9831511079294,21.9862554986306,12.98470330328
"ENSG00000101639","CEP192","protein_coding","+","chr18",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101654","RNMT","protein_coding","+","chr18",6.48776087362928,12.4265941404451,0,15.485047174829,0,24.7175453071589,2.39822712919967,0.00225199464002483,0.00790466216673232,2.16258695787643,17.5430622074777,9.85282458267704
"ENSG00000101665","SMAD7","protein_coding","-","chr18",7.78531304835514,3.92418762329845,4.31050144169395,5.41976651119016,1.55564670425327,2.11864674061362,-0.142905406439256,0.778753310390136,0.838271925995195,4.55048706476745,3.82086695836741,4.18567701156743
"ENSG00000101680","LAMA1","protein_coding","-","chr18",2.59510434945171,4.57821889384819,1.43683381389798,9.29102830489741,3.11129340850655,2.82486232081816,0.633430974820799,0.260427402069686,0.363663126370791,2.38107719061875,5.56470317318792,3.97289018190333
"ENSG00000101746","NOL4","protein_coding","-","chr18",0,15.6967504931938,0,13.9365424573461,0,15.5367427644999,5.95863415561703,1.48681084631852e-05,0.000129863133099614,0,15.0566785716799,7.52833928583996
"ENSG00000101751","POLI","protein_coding","+","chr18",24.6534913197913,9.81046905824612,11.4946705111839,10.8395330223803,9.33388022551964,23.3051141467498,-0.0441485818479616,0.920805015839547,0.945110528948003,15.1606806854983,14.6517054091254,14.9061930473118
"ENSG00000101752","MIB1","protein_coding","+","chr18",1.29755217472586,5.23225016439793,2.87366762779597,15.485047174829,4.66694011275982,8.47458696245447,1.15617016192826,0.0643575528949608,0.118516367899463,2.94605330509388,9.73062810056047,6.33834070282718
"ENSG00000101773","RBBP8","protein_coding","+","chr18",0,9.81046905824612,4.31050144169395,15.485047174829,1.55564670425327,9.88701812286354,1.96983662306192,0.00969657685321093,0.0259516590300364,1.95538271531574,11.7275114519796,6.84144708364765
"ENSG00000101782","RIOK3","protein_coding","+","chr18",6.48776087362928,19.6209381164922,1.43683381389798,34.0671037846239,0,31.0734855289997,3.00206064619617,3.73099913181497e-05,0.000275080410010205,2.64153156250909,28.2538424767053,15.4476870196072
"ENSG00000101811","CSTF2","protein_coding","+","chrX",0,5.88628143494767,0,0,0,0,0.367869021955688,0.301901958383644,NA,0,1.96209381164922,0.981046905824612
"ENSG00000101843","PSMD10","protein_coding","-","chrX",0,13.7346566815446,0,6.19401886993161,0,16.9491739249089,5.49525376218424,8.79286209875356e-05,0.000546630812103911,0,12.2926164921284,6.14630824606419
"ENSG00000101844","ATG4A","protein_coding","+","chrX",0,5.23225016439793,2.87366762779597,4.64551415244871,0,7.06215580204539,1.33045875933531,0.0675557339901579,0.123255307131152,0.957889209265322,5.64664003963068,3.302264624448
"ENSG00000101846","STS","protein_coding","+","chrX",1.29755217472586,5.23225016439793,2.87366762779597,4.64551415244871,0,3.53107790102269,0.763417385325345,0.195483030894255,0.288621167191079,1.39040660084061,4.46961407262311,2.93001033673186
"ENSG00000101849","TBL1X","protein_coding","+","chrX",6.48776087362928,6.54031270549741,1.43683381389798,7.74252358741451,1.55564670425327,2.11864674061362,0.380581143998254,0.475151317361108,0.581564849610574,3.16008046392685,5.46716101117518,4.31362073755101
"ENSG00000101856","PGRMC1","protein_coding","+","chrX",1.29755217472586,3.92418762329845,0,3.0970094349658,0,3.53107790102269,1.03132910379527,0.0941114463348966,0.160720730142872,0.432517391575285,3.51742498642898,1.97497118900213
"ENSG00000101868","POLA1","protein_coding","+","chrX",1.29755217472586,1.96209381164922,0,0,1.55564670425327,3.53107790102269,0.22858879865659,0.606927340663959,0.702666523230762,0.951066292993043,1.83105723755731,1.39106176527517
"ENSG00000101882","NKAP","protein_coding","-","chrX",0,3.92418762329845,0,4.64551415244871,0,0.706215580204539,1.09796299525782,0.0628834434326098,0.116464687539031,0,3.0919724519839,1.54598622599195
"ENSG00000101888","NXT2","protein_coding","+","chrX",0,24.8531882808902,0,39.486870295814,0,50.8475217747268,7.70972820563211,2.03232542786811e-08,5.64860758096125e-07,0,38.3958601171437,19.1979300585718
"ENSG00000101901","ALG13","protein_coding","+","chrX",3.89265652417757,4.57821889384819,2.87366762779597,6.19401886993161,0,9.18080254265901,0.852517745037931,0.154415814216751,0.238798299308812,2.25544138399118,6.6510134354796,4.45322740973539
"ENSG00000101911","PRPS2","protein_coding","+","chrX",0,12.4265941404451,1.43683381389798,4.64551415244871,3.11129340850655,7.06215580204539,1.57276390981623,0.0355233416610885,0.0741069866791035,1.51604240746818,8.04475469831306,4.78039855289062
"ENSG00000101928","MOSPD1","protein_coding","-","chrX",0,0,0,0,0,0.706215580204539,0.0977480782686837,0.991242174595163,NA,0,0.235405193401513,0.117702596700756
"ENSG00000101940","WDR13","protein_coding","+","chrX",0,1.30806254109948,1.43683381389798,7.74252358741451,1.55564670425327,0.706215580204539,0.535512487125261,0.294172155827471,0.399138466084984,0.997493506050419,3.25226723623951,2.12488037114496
"ENSG00000101945","SUV39H1","protein_coding","+","chrX",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000101951","PAGE4","protein_coding","+","chrX",1.29755217472586,28.1233446336389,1.43683381389798,27.8730849146922,0,25.4237608873634,4.36765635262354,2.00019776061063e-05,0.000164741338979824,0.911461996207946,27.1400634785648,14.0257627373864
