"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Latent_c3-1","WT_Early_c3-1","WT_Latent_c3-2","WT_Early_c3-2","WT_Latent_c3-3","WT_Early_c3-3","WT_Latent_c4-1","WT_Early_c4-1","WT_Latent_c4-2","WT_Early_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Early_groupMean","baseMean"
"ENSG00000108854","SMURF2","protein_coding","-","chr17",3.36583130615728,8.71285603400057,6.16282711894103,8.31595635982624,10.3484274073134,8.19568055127691,2.85597195288965,1.44768798665424,4.30781076167648,3.74336223766479,0.0877564194707006,0.854295241999998,0.922262466393313,5.40817370939558,6.08310863388455,5.74564117164006
"ENSG00000108861","DUSP3","protein_coding","-","chr17",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108883","EFTUD2","protein_coding","-","chr17",0,1.74257120680011,3.08141355947051,0.831595635982624,1.47834677247335,1.4901237365958,0,1.44768798665424,0,0.935840559416198,0.186603902685743,0.709457302497477,0.828061469610761,0.911952066388773,1.2895638250898,1.10075794573928
"ENSG00000108924","HLF","protein_coding","+","chr17",1.68291565307864,5.22771362040034,3.08141355947051,5.82116945187837,5.9133870898934,6.70555681468111,7.13992988222414,0.965125324436159,5.7437476822353,7.48672447532958,0.0858413841588092,0.859561027532755,0.92518429664132,4.7122787733804,5.24125793734511,4.97676835536276
"ENSG00000108932","SLC16A6","protein_coding","-","chr17",0,10.4554272408007,0,18.2951039916177,2.9566935449467,13.4111136293622,2.85597195288965,3.86050129774464,4.30781076167648,2.80752167824859,1.72210189044191,0.0099571035125551,0.0392125107401654,2.02409525190257,9.76593356755477,5.89501440972867
"ENSG00000108953","YWHAE","protein_coding","-","chr17",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108960","MMD","protein_coding","-","chr17",10.0974939184718,1.74257120680011,7.70353389867628,5.82116945187837,16.2618144972068,8.94074241957482,38.5556213640103,2.4128133110904,54.5656029812354,2.80752167824859,-2.32290083528734,5.3709889282285e-05,0.000516619582520972,25.4368133319201,4.34496361351846,14.8908884727193
"ENSG00000108961","RANGRF","protein_coding","+","chr17",6.73166261231456,21.7821400850014,9.24424067841154,13.305530175722,16.2618144972068,13.4111136293622,5.71194390577931,8.68612791992543,7.17968460279413,6.55088391591338,0.374059424849599,0.382873138198167,0.567308517662671,9.02586925930128,12.7471591451849,10.8865142022431
"ENSG00000108963","DPH1","protein_coding","+","chr17",0,0.871285603400057,0,6.65276508786099,0,0,0,1.44768798665424,0,3.27544195795669,2.03532614952007,0.042398303783813,0.11935011097437,0,2.4494361271744,1.2247180635872
"ENSG00000108984","MAP2K6","protein_coding","+","chr17",3.36583130615728,10.4554272408007,4.62212033920577,4.98957381589575,5.9133870898934,5.21543307808531,1.42798597644483,2.89537597330848,2.87187384111765,4.67920279708099,0.41951062755783,0.394285129018664,0.577471178431932,3.64023971056378,5.64700258103424,4.64362114579901
"ENSG00000109016","DHRS7B","protein_coding","+","chr17",1.68291565307864,17.4257120680011,16.9477745770878,9.14755199580887,10.3484274073134,7.45061868297901,0,0.482562662218079,0,2.80752167824859,0.185483300632985,0.718825571833802,0.834986785005902,5.79582352749598,7.46279341745114,6.62930847247356
"ENSG00000109046","WSB1","protein_coding","+","chr17",0,2.61385681020017,0,8.31595635982624,0,5.21543307808531,0,2.4128133110904,1.43593692055883,1.8716811188324,2.41084673177849,0.00763337216879138,0.0316950887878077,0.287187384111765,4.0859481356069,2.18656775985933
"ENSG00000109065","NAT9","protein_coding","-","chr17",1.68291565307864,5.22771362040034,7.70353389867628,5.82116945187837,5.9133870898934,0.745061868297901,4.28395792933448,2.4128133110904,2.87187384111765,2.33960139854049,-0.315202177550587,0.523560789218387,0.691131257381916,4.49113368242009,3.3092719300415,3.9002028062308
"ENSG00000109066","TMEM104","protein_coding","+","chr17",5.04874695923592,8.71285603400057,12.3256542378821,9.97914763179149,8.87008063484009,3.72530934148951,2.85597195288965,0,2.87187384111765,5.61504335649719,-0.135297211278274,0.781771215939409,0.876891808707989,6.39446552519307,5.60647127275575,6.00046839897441
"ENSG00000109079","TNFAIP1","protein_coding","+","chr17",0,0,0,0.831595635982624,0,0,1.42798597644483,0,0,1.8716811188324,0.133182338598689,0.849014167977489,NA,0.285597195288965,0.540655350963004,0.413126273125985
"ENSG00000109083","IFT20","protein_coding","-","chr17",0,43.5642801700028,3.08141355947051,31.6006341673397,0,22.351856048937,5.71194390577931,9.16869058214351,0,21.0564125868644,3.51768397439774,1.96276743257554e-06,2.89436035737517e-05,1.75867149304996,25.5483747110575,13.6535231020537
"ENSG00000109084","TMEM97","protein_coding","+","chr17",1.68291565307864,10.4554272408007,6.16282711894103,9.97914763179149,5.9133870898934,11.9209898927664,4.28395792933448,3.37793863552656,2.87187384111765,4.67920279708099,0.674964286873509,0.173680713411822,0.338007443714128,4.18299232647304,8.08254123959323,6.13276678303313
"ENSG00000109111","SUPT6H","protein_coding","+","chr17",0,0.871285603400057,0,4.98957381589575,1.47834677247335,3.72530934148951,0,0.482562662218079,0,4.67920279708099,1.61308511549475,0.0352661633911337,0.103894661301386,0.29566935449467,2.94958684401688,1.62262809925577
"ENSG00000109113","RAB34","protein_coding","-","chr17",5.04874695923592,15.683140861201,6.16282711894103,19.1266996276004,2.9566935449467,17.8814848391496,1.42798597644483,4.82562662218079,2.87187384111765,12.1659272724106,1.62680809802477,0.00335906335315881,0.0164608468045449,3.69362548813722,13.9365758445085,8.81510066632285
"ENSG00000109118","PHF12","protein_coding","-","chr17",1.68291565307864,6.0989992238004,0,0.831595635982624,0,0,0,0.482562662218079,0,0,0.477994906809815,0.318274212029748,0.504086027424015,0.336583130615728,1.48263150440022,0.909607317507974
"ENSG00000109133","TMEM33","protein_coding","+","chr4",0,0,0,0.831595635982624,0,0,0,0,0,0,0.125047474048029,0.84322959491012,NA,0,0.166319127196525,0.0831595635982624
"ENSG00000109158","GABRA4","protein_coding","-","chr4",0,5.22771362040034,0,6.65276508786099,0,7.45061868297901,0,3.37793863552656,1.43593692055883,2.80752167824859,2.93691222553308,0.00192892481254304,0.0104694417092154,0.287187384111765,5.1033115410031,2.69524946255743
"ENSG00000109171","SLAIN2","protein_coding","+","chr4",0,0.871285603400057,1.54070677973526,2.49478690794787,1.47834677247335,2.98024747319161,0,0,5.7437476822353,1.4037608391243,-0.0979211439368394,0.844696682989509,0.916315996070566,1.75256024688878,1.55001616473277,1.65128820581077
"ENSG00000109180","OCIAD1","protein_coding","+","chr4",3.36583130615728,8.71285603400057,13.8663610176173,6.65276508786099,19.2185080421535,9.68580428787272,12.8518737880034,2.89537597330848,1.43593692055883,4.67920279708099,-0.491470057562997,0.297476919502424,0.483362335071591,10.1477022148981,6.52520083602475,8.33645152546142
"ENSG00000109184","DCUN1D4","protein_coding","+","chr4",3.36583130615728,6.0989992238004,6.16282711894103,5.82116945187837,10.3484274073134,8.94074241957482,5.71194390577931,1.44768798665424,1.43593692055883,4.21128251737289,-0.0406651606583537,0.930118614135058,0.964733550150183,5.40499333174998,5.30397631985614,5.35448482580306
"ENSG00000109189","USP46","protein_coding","-","chr4",5.04874695923592,8.71285603400057,10.7849474581468,13.305530175722,8.87008063484009,14.901237365958,1.42798597644483,1.93025064887232,8.61562152335295,6.55088391591338,0.259614232746457,0.580512412996101,0.73568255561686,6.94947651040412,9.08015162809326,8.01481406924869
"ENSG00000109220","CHIC2","protein_coding","-","chr4",3.36583130615728,7.84157043060051,10.7849474581468,13.305530175722,23.6535483595736,29.802474731916,1.42798597644483,6.27331460883503,0,11.2300867129944,0.542050480440677,0.28829218261521,0.473134183498202,7.8464626200645,13.6905953320136,10.768528976039
"ENSG00000109270","LAMTOR3","protein_coding","-","chr4",0,2.61385681020017,0,0,0,0.745061868297901,4.28395792933448,0,0,1.8716811188324,0.0639474243704964,0.887563544137523,0.940795052682694,0.856791585866896,1.04611995946609,0.951455772666495
"ENSG00000109320","NFKB1","protein_coding","+","chr4",0,4.35642801700028,0,3.3263825439305,0,9.68580428787272,0,0.965125324436159,1.43593692055883,2.33960139854049,2.3722374099373,0.00891790580965753,0.0357518442803961,0.287187384111765,4.13466831435603,2.2109278492339
"ENSG00000109323","MANBA","protein_coding","-","chr4",3.36583130615728,6.0989992238004,6.16282711894103,4.15797817991312,5.9133870898934,5.96049494638321,5.71194390577931,0.965125324436159,4.30781076167648,1.8716811188324,-0.32617137845869,0.500966048336584,0.671694741727575,5.0923600364895,3.81085575867306,4.45160789758128
"ENSG00000109332","UBE2D3","protein_coding","-","chr4",11.7804095715505,7.84157043060051,18.4884813568231,3.3263825439305,16.2618144972068,8.19568055127691,9.99590183511379,1.93025064887232,8.61562152335295,5.61504335649719,-1.09155057535897,0.0193952997172091,0.0665840323928899,13.0284457568094,5.38178550623548,9.20511563152246
"ENSG00000109339","MAPK10","protein_coding","-","chr4",0,40.9504233598027,0,43.2429730710965,0,35.7629696782993,0,2.4128133110904,0,2.80752167824859,7.6217285895048,7.25115462308953e-08,1.58497990153744e-06,0,25.0353402197075,12.5176701098537
"ENSG00000109381","ELF2","protein_coding","-","chr4",3.36583130615728,3.48514241360023,20.0291881365583,2.49478690794787,19.2185080421535,12.6660517610643,7.13992988222414,0.965125324436159,4.30781076167648,7.01880419562148,-0.734415983302292,0.15328602921502,0.310834308989607,10.812253625754,5.32598212053401,8.06911787314398
"ENSG00000109390","NDUFC1","protein_coding","-","chr4",1.68291565307864,12.1979984476008,6.16282711894103,16.6319127196525,7.39173386236675,16.3913611025538,1.42798597644483,13.0291918798881,2.87187384111765,15.9092895100754,1.68239189828926,0.00127467599753792,0.00745295251621662,3.90746729038978,14.8319507319541,9.36970901117195
"ENSG00000109445","ZNF330","protein_coding","+","chr4",0,6.97028482720045,3.08141355947051,1.66319127196525,0,5.96049494638321,0,2.89537597330848,0,4.67920279708099,1.88969715374166,0.017898735797869,0.0625909584003946,0.616282711894103,4.43370996318768,2.52499633754089
"ENSG00000109452","INPP4B","protein_coding","-","chr4",0,9.58414163740062,3.08141355947051,4.98957381589575,0,4.47037120978741,0,0.482562662218079,0,2.80752167824859,1.73200887966114,0.0260314018918109,0.0827025370202405,0.616282711894103,4.46683420071009,2.5415584563021
"ENSG00000109458","GAB1","protein_coding","+","chr4",0,0.871285603400057,1.54070677973526,1.66319127196525,2.9566935449467,11.1759280244685,2.85597195288965,0.482562662218079,0,0.467920279708099,0.4154364382929,0.432514288954496,0.611388480351183,1.47067445551432,2.932177568352,2.20142601193316
"ENSG00000109466","KLHL2","protein_coding","+","chr4",0,8.71285603400057,4.62212033920577,13.305530175722,5.9133870898934,11.1759280244685,5.71194390577931,3.86050129774464,0,5.14712307678909,0.978550264232039,0.0754389681669715,0.185578473669256,3.2494902669757,8.44038772174496,5.84493899436033
"ENSG00000109475","RPL34","protein_coding","+","chr4",0,3.48514241360023,3.08141355947051,0,2.9566935449467,6.70555681468111,0,1.44768798665424,2.87187384111765,0.935840559416198,0.212598021104737,0.680427421460519,0.808889859952028,1.78199618910697,2.51484555487035,2.14842087198866
"ENSG00000109501","WFS1","protein_coding","+","chr4",0,3.48514241360023,1.54070677973526,1.66319127196525,2.9566935449467,5.21543307808531,0,1.93025064887232,0,0.467920279708099,0.669108857699947,0.241663916429666,0.423188809779259,0.899480064936391,2.55238753844624,1.72593380169132
"ENSG00000109519","GRPEL1","protein_coding","-","chr4",0,6.0989992238004,1.54070677973526,4.15797817991312,0,2.98024747319161,0,0,0,1.4037608391243,1.40126221153678,0.048588152234346,0.132351156952096,0.308141355947051,2.92819714320588,1.61816924957647
"ENSG00000109534","GAR1","protein_coding","+","chr4",1.68291565307864,6.0989992238004,10.7849474581468,4.15797817991312,13.3051209522601,16.3913611025538,1.42798597644483,1.93025064887232,8.61562152335295,3.74336223766479,-0.113387770666164,0.81307309217006,0.894960530377088,7.16331831265667,6.46439027856089,6.81385429560878
"ENSG00000109536","FRG1","protein_coding","+","chr4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000109572","CLCN3","protein_coding","+","chr4",3.36583130615728,5.22771362040034,3.08141355947051,6.65276508786099,7.39173386236675,2.98024747319161,0,0.965125324436159,4.30781076167648,6.08296363620528,0.15972860813756,0.749839064970318,0.85662332372428,3.6293578979342,4.38176302841888,4.00556046317654
"ENSG00000109586","GALNT7","protein_coding","+","chr4",0,3.48514241360023,0,7.48436072384362,0,5.21543307808531,0,1.93025064887232,1.43593692055883,0,1.86618565660734,0.0239785262085941,0.0779407087681635,0.287187384111765,3.62303737288029,1.95511237849603
"ENSG00000109606","DHX15","protein_coding","-","chr4",1.68291565307864,8.71285603400057,20.0291881365583,13.305530175722,8.87008063484009,17.1364229708517,7.13992988222414,3.86050129774464,8.61562152335295,5.14712307678909,0.0216138052661368,0.963878799868691,0.983771535951512,9.26754716601083,9.6324867110216,9.45001693851622
"ENSG00000109618","SEPSECS","protein_coding","-","chr4",0,11.3267128442007,4.62212033920577,4.98957381589575,8.87008063484009,8.94074241957482,4.28395792933448,2.89537597330848,2.87187384111765,2.80752167824859,0.356660468305217,0.473096595950704,0.647723015555432,4.1296065488996,6.19198534624567,5.16079594757264
"ENSG00000109654","TRIM2","protein_coding","+","chr4",6.73166261231456,8.71285603400057,6.16282711894103,17.4635083556351,7.39173386236675,10.4308661561706,1.42798597644483,1.44768798665424,1.43593692055883,6.08296363620528,0.643199798065468,0.209526644548061,0.383137164933792,4.6300292981252,8.82757643373316,6.72880286592918
"ENSG00000109670","FBXW7","protein_coding","-","chr4",10.0974939184718,1.74257120680011,1.54070677973526,5.82116945187837,4.43504031742005,2.2351856048937,7.13992988222414,0.965125324436159,2.87187384111765,1.4037608391243,-0.777395359759348,0.14759628657782,0.302431011731104,5.21700894779379,2.43356248542653,3.82528571661016
"ENSG00000109674","NEIL3","protein_coding","+","chr4",0,0.871285603400057,0,0,0,13.4111136293622,0,0,2.87187384111765,0.467920279708099,0.690413270623386,0.184584459249879,0.352555040937576,0.57437476822353,2.95006390249408,1.7622193353588
"ENSG00000109680","TBC1D19","protein_coding","+","chr4",0,3.48514241360023,7.70353389867628,6.65276508786099,5.9133870898934,2.2351856048937,2.85597195288965,0,0,4.21128251737289,-0.00820317669377894,0.985503473916715,0.994548384935657,3.29457858829187,3.31687512474556,3.30572685651872
"ENSG00000109684","CLNK","protein_coding","-","chr4",30.2924817554155,3.48514241360023,53.924737290734,4.15797817991312,45.8287499466738,6.70555681468111,11.4238878115586,0.482562662218079,8.61562152335295,1.8716811188324,-2.98643069115766,8.82949155999048e-07,1.42229279707316e-05,30.017095665547,3.34058423784899,16.678839951698
"ENSG00000109685","NSD2","protein_coding","+","chr4",92.5603609193252,54.0197074108035,90.9017000043801,72.3488203304883,87.2224595759276,52.899392649151,68.5433268693517,17.8548185020689,34.4624860934118,10.2942461535782,-0.717962345861457,0.0868848396830803,0.205359512061777,74.7380666924793,41.483397009218,58.1107318508486
"ENSG00000109686","SH3D19","protein_coding","-","chr4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000109689","STIM2","protein_coding","+","chr4",1.68291565307864,6.97028482720045,13.8663610176173,4.98957381589575,13.3051209522601,8.19568055127691,2.85597195288965,3.86050129774464,2.87187384111765,1.8716811188324,-0.306690977094524,0.524129871874534,0.691768646294425,6.91644868339268,5.17754432219003,6.04699650279135
"ENSG00000109736","MFSD10","protein_coding","-","chr4",3.36583130615728,85.3859891332056,0,41.5797817991312,0,31.2925984685119,0,26.0583837597763,1.43593692055883,23.3960139854049,5.18470821505787,1.19133574974703e-08,3.14371558699694e-07,0.960353645343221,41.542553429206,21.2514535372746
"ENSG00000109756","RAPGEF2","protein_coding","+","chr4",6.73166261231456,15.683140861201,10.7849474581468,13.305530175722,20.6968548146269,17.1364229708517,5.71194390577931,7.23843993327119,15.7953061261471,5.14712307678909,-0.0451763065558821,0.913167285338471,0.956193084260401,11.9441429834029,11.702131403567,11.823137193485
"ENSG00000109762","SNX25","protein_coding","+","chr4",3.36583130615728,13.9405696544009,12.3256542378821,8.31595635982624,17.7401612696802,22.351856048937,12.8518737880034,7.23843993327119,5.7437476822353,5.61504335649719,0.0906615693298195,0.837799091778172,0.911794719737469,10.4054536567917,11.4923730705865,10.9489133636891
"ENSG00000109771","LRP2BP","protein_coding","-","chr4",5.04874695923592,5.22771362040034,3.08141355947051,3.3263825439305,1.47834677247335,0,4.28395792933448,2.89537597330848,5.7437476822353,6.08296363620528,-0.0904380185359907,0.854317176236438,0.922262466393313,3.92724258054991,3.50648715476892,3.71686486765942
"ENSG00000109775","UFSP2","protein_coding","-","chr4",1.68291565307864,5.22771362040034,3.08141355947051,5.82116945187837,8.87008063484009,2.2351856048937,1.42798597644483,4.82562662218079,1.43593692055883,3.74336223766479,0.254289527261553,0.61016318643937,0.757815309121632,3.29966654887858,4.3706115074036,3.83513902814109
"ENSG00000109790","KLHL5","protein_coding","+","chr4",1.68291565307864,14.811855257801,9.24424067841154,16.6319127196525,7.39173386236675,10.4308661561706,8.56791585866896,8.68612791992543,2.87187384111765,11.2300867129944,0.840413302640655,0.067977891142915,0.171591769272644,5.95173597872871,12.3581697533088,9.15495286601874
"ENSG00000109794","FAM149A","protein_coding","+","chr4",0,0.871285603400057,3.08141355947051,0.831595635982624,0,0,0,0,0,1.4037608391243,0.00535397165713118,0.995910016833286,NA,0.616282711894103,0.621328415701396,0.618805563797749
"ENSG00000109805","NCAPG","protein_coding","+","chr4",6.73166261231456,17.4257120680011,9.24424067841154,21.6214865355482,29.566935449467,23.8419797855328,2.85597195288965,7.23843993327119,8.61562152335295,16.8451300694916,0.464851827124674,0.29940415463034,0.485510436313845,11.4028864432871,17.394549678369,14.3987180608281
"ENSG00000109814","UGDH","protein_coding","-","chr4",0,0,0,4.98957381589575,0,5.96049494638321,1.42798597644483,0,1.43593692055883,1.4037608391243,0.728558197222713,0.189160130400833,0.357337627610114,0.57278457940073,2.47076592028065,1.52177524984069
"ENSG00000109854","HTATIP2","protein_coding","+","chr11",0,10.4554272408007,9.24424067841154,3.3263825439305,10.3484274073134,4.47037120978741,4.28395792933448,1.93025064887232,1.43593692055883,3.74336223766479,-0.0758315545344862,0.875554426579173,0.934375097780781,5.06251258712366,4.78515877621114,4.9238356816674
"ENSG00000109861","CTSC","protein_coding","-","chr11",5.04874695923592,6.0989992238004,18.4884813568231,7.48436072384362,17.7401612696802,11.9209898927664,35.6996494111207,1.93025064887232,45.9499814578824,5.14712307678909,-1.70635867248937,0.00099764343975301,0.00611857467408154,24.5854040909485,6.51634471321437,15.5508744020814
"ENSG00000109881","CCDC34","protein_coding","-","chr11",0,1.74257120680011,1.54070677973526,1.66319127196525,4.43504031742005,3.72530934148951,0,1.44768798665424,0,1.8716811188324,0.356898865743872,0.499388932000995,0.670456589007798,1.19514941943106,2.0900881851483,1.64261880228968
"ENSG00000109911","ELP4","protein_coding","+","chr11",1.68291565307864,11.3267128442007,1.54070677973526,7.48436072384362,5.9133870898934,9.68580428787272,0,2.89537597330848,0,3.27544195795669,1.35854821409676,0.0344026124207459,0.102062779896163,1.82740190454146,6.93353915743645,4.38047053098895
"ENSG00000109917","ZPR1","protein_coding","-","chr11",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000109919","MTCH2","protein_coding","-","chr11",0,0,0,0.831595635982624,2.9566935449467,1.4901237365958,0,0,0,0,-0.075097755422477,0.824326838090964,NA,0.59133870898934,0.464343874515685,0.527841291752513
"ENSG00000109920","FNBP4","protein_coding","-","chr11",0,0,0,0,0,0,0,0,0,0.467920279708099,0.101292183268992,0.84322959491012,NA,0,0.0935840559416198,0.0467920279708099
"ENSG00000109929","SC5D","protein_coding","+","chr11",8.4145782653932,7.84157043060051,40.0583762731167,12.4739345397394,50.2637902640939,18.6265467074475,11.4238878115586,4.82562662218079,14.3593692055883,7.01880419562148,-1.0892494362113,0.0222858312971469,0.0737224489343144,24.9040003639501,10.1572964991179,17.530648431534
"ENSG00000109944","JHY","protein_coding","+","chr11",0,2.61385681020017,3.08141355947051,6.65276508786099,0,2.98024747319161,4.28395792933448,0,0,1.4037608391243,0.3580923157726,0.492757607819644,0.666144511278932,1.473074297761,2.73012604207541,2.10160016991821
"ENSG00000109971","HSPA8","protein_coding","-","chr11",0,3.48514241360023,0,14.9687214476872,4.43504031742005,4.47037120978741,0,0,0,0.935840559416198,1.14314796113888,0.083746203552212,0.200003585857649,0.88700806348401,4.77201512609821,2.82951159479111
"ENSG00000110002","VWA5A","protein_coding","+","chr11",0,20.9108544816014,0,18.2951039916177,4.43504031742005,10.4308661561706,0,6.75587727105311,0,4.21128251737289,3.18743251028,0.000414521184857004,0.00294273357957778,0.88700806348401,12.1207968835631,6.50390247352358
"ENSG00000110013","SIAE","protein_coding","-","chr11",28.6095661023369,9.58414163740062,15.4070677973526,18.2951039916177,16.2618144972068,13.4111136293622,37.1276353875655,8.68612791992543,38.7702968550883,10.7621664332863,-1.05010034838741,0.00756896096229221,0.0315091877734863,27.23527612791,12.1477307223185,19.6915034251142
"ENSG00000110031","LPXN","protein_coding","-","chr11",10.0974939184718,0.871285603400057,16.9477745770878,4.98957381589575,4.43504031742005,1.4901237365958,14.2798597644483,1.44768798665424,7.17968460279413,1.8716811188324,-2.03960823836857,0.000577373683334675,0.00391520852722803,10.5879706360444,2.13407045227565,6.36102054416003
"ENSG00000110042","DTX4","protein_coding","+","chr11",0,66.2177058584043,0,40.7481861631486,0,26.8222272587244,0,13.5117545421062,1.43593692055883,11.2300867129944,6.0674295075693,6.66848099329905e-09,1.85102264803616e-07,0.287187384111765,31.7059921070756,15.9965897455937
"ENSG00000110046","ATG2A","protein_coding","-","chr11",0,6.97028482720045,6.16282711894103,3.3263825439305,7.39173386236675,0,1.42798597644483,0.482562662218079,5.7437476822353,0.935840559416198,-0.482946912007023,0.362202331121764,0.547707276203353,4.14525892799758,2.34301411855305,3.24413652327531
"ENSG00000110048","OSBP","protein_coding","-","chr11",1.68291565307864,19.1682832748012,4.62212033920577,14.9687214476872,14.7834677247335,8.94074241957482,4.28395792933448,9.65125324436159,7.17968460279413,7.95464475503768,0.682284136980936,0.142323628558699,0.294865740779413,6.5104292498293,12.1367290282925,9.32357913906091
"ENSG00000110057","UNC93B1","protein_coding","-","chr11",0,0,0,3.3263825439305,0,0,0,1.44768798665424,1.43593692055883,0,0.291354423111978,0.556911293963571,NA,0.287187384111765,0.954814106116947,0.621000745114356
"ENSG00000110063","DCPS","protein_coding","+","chr11",16.8291565307864,5.22771362040034,6.16282711894103,0,19.2185080421535,2.98024747319161,25.7037475760069,0,14.3593692055883,0.935840559416198,-2.97658876474827,1.13806977258548e-05,0.000133669044153451,16.4547216946952,1.82876033060163,9.14174101264842
"ENSG00000110066","KMT5B","protein_coding","-","chr11",1.68291565307864,10.4554272408007,0,9.14755199580887,2.9566935449467,12.6660517610643,0,3.86050129774464,0,7.48672447532958,2.68591003454747,0.00152409540388413,0.00858588014744278,0.927921839605068,8.72325135414962,4.82558659687734
"ENSG00000110074","FOXRED1","protein_coding","+","chr11",33.6583130615728,87.9998459434057,23.1106016960289,83.9911592342451,23.6535483595736,78.9765580395775,34.2716634346759,45.3608902484995,37.3343599345295,56.61835384468,1.1240192386584,0.000677241513723772,0.00444949338500581,30.4056972972761,70.5893614620816,50.4975293796788
"ENSG00000110075","PPP6R3","protein_coding","+","chr11",0,0.871285603400057,3.08141355947051,3.3263825439305,0,5.21543307808531,0,0.965125324436159,0,1.4037608391243,0.808730493613073,0.16030760096209,0.319897406695992,0.616282711894103,2.35639747779526,1.48634009484468
"ENSG00000110076","NRXN2","protein_coding","-","chr11",0,0,0,0.831595635982624,0,0,0,0.482562662218079,0,1.4037608391243,0.324538969544906,0.687861565147374,NA,0,0.543583827465,0.2717919137325
"ENSG00000110080","ST3GAL4","protein_coding","+","chr11",1.68291565307864,6.0989992238004,1.54070677973526,11.6423389037567,2.9566935449467,5.96049494638321,7.13992988222414,2.89537597330848,0,3.74336223766479,0.770083958825069,0.158775601363323,0.317788890752639,2.66404917199695,6.06811425698272,4.36608171448983
"ENSG00000110090","CPT1A","protein_coding","-","chr11",10.0974939184718,12.1979984476008,23.1106016960289,5.82116945187837,14.7834677247335,14.1561754976601,4.28395792933448,6.27331460883503,7.17968460279413,9.35840559416198,-0.248121848389948,0.559750499294167,0.719717663942588,11.8910411742726,9.56141272002726,10.7262269471499
"ENSG00000110092","CCND1","protein_coding","+","chr11",0,20.9108544816014,3.08141355947051,29.1058472593919,2.9566935449467,22.351856048937,2.85597195288965,5.79075194661695,0,16.8451300694916,3.06342923826224,1.96039431916878e-05,0.000216317513457661,1.77881581146137,19.0008879612078,10.3898518863346
"ENSG00000110104","CCDC86","protein_coding","+","chr11",0,2.61385681020017,0,5.82116945187837,2.9566935449467,4.47037120978741,1.42798597644483,0.965125324436159,0,0.467920279708099,0.764020746709355,0.19439457021408,0.363673797168226,0.876935904278305,2.86768861520204,1.87231225974017
"ENSG00000110107","PRPF19","protein_coding","-","chr11",0,0.871285603400057,0,0.831595635982624,0,0.745061868297901,0,0.482562662218079,0,0.467920279708099,0.484512176425311,0.521574243633202,NA,0,0.679685209921352,0.339842604960676
"ENSG00000110108","TMEM109","protein_coding","+","chr11",11.7804095715505,39.2078521530026,10.7849474581468,74.8436072384362,23.6535483595736,52.1543307808531,5.71194390577931,16.4071305154147,5.7437476822353,18.716811188324,1.5862982656248,0.00118609271472231,0.00704280959104542,11.5349193954571,40.2659463752061,25.9004328853316
"ENSG00000110169","HPX","protein_coding","-","chr11",5.04874695923592,47.0494225836031,1.54070677973526,26.611060351444,1.47834677247335,20.8617323123412,0,9.65125324436159,0,9.35840559416198,3.52041763845411,6.84100896234905e-06,8.60165735046459e-05,1.61356010228891,22.7063748171824,12.1599674597356
"ENSG00000110172","CHORDC1","protein_coding","-","chr11",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000110200","ANAPC15","protein_coding","-","chr11",1.68291565307864,2.61385681020017,0,1.66319127196525,11.8267741797868,5.21543307808531,1.42798597644483,1.93025064887232,2.87187384111765,3.27544195795669,-0.165558440897837,0.742773397183268,0.852070383555581,3.56190993008558,2.93963475341595,3.25077234175077
"ENSG00000110218","PANX1","protein_coding","+","chr11",0,11.3267128442007,0,8.31595635982624,0,13.4111136293622,0,4.82562662218079,0,4.67920279708099,5.71019639213698,1.08098559095572e-05,0.000128279088914893,0,8.5117224505302,4.2558612252651
"ENSG00000110237","ARHGEF17","protein_coding","+","chr11",0,0,0,1.66319127196525,0,0,0,0,0,0.467920279708099,0.216415047369885,0.843661519355311,NA,0,0.42622231033467,0.213111155167335
"ENSG00000110274","CEP164","protein_coding","+","chr11",0,0.871285603400057,7.70353389867628,2.49478690794787,8.87008063484009,10.4308661561706,2.85597195288965,1.93025064887232,0,3.27544195795669,-0.0218993881799208,0.96390479588368,0.983771535951512,3.88591729728121,3.80052625486951,3.84322177607536
"ENSG00000110315","RNF141","protein_coding","-","chr11",0,0.871285603400057,3.08141355947051,0.831595635982624,1.47834677247335,5.21543307808531,0,0,1.43593692055883,0.467920279708099,0.0906477549551965,0.853259997102782,0.921493227888869,1.19913945050054,1.47724691943522,1.33819318496788
"ENSG00000110321","EIF4G2","protein_coding","-","chr11",1.68291565307864,4.35642801700028,1.54070677973526,4.98957381589575,2.9566935449467,5.21543307808531,0,3.86050129774464,0,1.8716811188324,1.07503685675125,0.0880292847079816,0.207453267311231,1.23606319555212,4.05872346551167,2.6473933305319
