"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Early_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Early_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Early_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Early_groupMean","baseMean"
"ENSG00000107959","PITRM1","protein_coding","-","chr10",2.47658282646567,5.46186985192101,6.93941368467382,9.80116871126963,0,4.86620590238118,0.583723981466871,0.291819274113615,0.429092508231133,3.13866550371316,6.70974815519061,4.92420682945188
"ENSG00000107968","MAP3K8","protein_coding","+","chr10",8.66803989262983,61.4460358341114,27.7576547386953,78.409349690157,7.55649897830135,63.2606767309553,2.05089034061807,7.92799461436448e-06,0.000108071084480021,14.6607312032088,67.7053540850746,41.1830426441417
"ENSG00000108010","GLRX3","protein_coding","+","chr10",1.23829141323283,2.04820119447038,0,2.80033391750561,1.51129979566027,2.43310295119059,0.425752878560157,0.392291534202801,0.529300627164979,0.916530402964367,2.42721268772219,1.67187154534328
"ENSG00000108018","SORCS1","protein_coding","-","chr10",0,2.73093492596051,0,1.4001669587528,0,2.43310295119059,0.750939791319474,0.130831717746043,NA,0,2.18806827863463,1.09403413931732
"ENSG00000108021","TASOR2","protein_coding","+","chr10",3.7148742396985,2.04820119447038,4.16364821080429,11.2013356700224,0,4.86620590238118,0.57938897042018,0.296982790509181,0.43342529719315,2.6261741501676,6.03858092229133,4.33237753622946
"ENSG00000108039","XPNPEP1","protein_coding","-","chr10",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108055","SMC3","protein_coding","+","chr10",2.47658282646567,5.46186985192101,4.16364821080429,1.4001669587528,9.06779877396161,4.86620590238118,-0.206663127706811,0.685293709851153,0.781898990535016,5.23600993707719,3.909414237685,4.5727120873811
"ENSG00000108061","SHOC2","protein_coding","+","chr10",0,5.46186985192101,2.77576547386953,2.80033391750561,0,1.62206863412706,0.60597003196094,0.254337439927234,0.387718640030333,0.92525515795651,3.29475746785123,2.11000631290387
"ENSG00000108064","TFAM","protein_coding","+","chr10",4.95316565293133,13.6546746298025,2.77576547386953,7.00083479376402,0,8.92137748769883,1.26684909096372,0.0512683997557126,0.118699483343828,2.57631037560029,9.85896230375513,6.21763633967771
"ENSG00000108091","CCDC6","protein_coding","-","chr10",8.66803989262983,17.7510770187433,11.1030618954781,9.80116871126963,1.51129979566027,9.73241180476236,0.543169760662184,0.287969716269171,0.42449719131312,7.09413386125607,12.4282191782584,9.76117651975725
"ENSG00000108100","CCNY","protein_coding","+","chr10",2.47658282646567,3.41366865745063,0,4.90058435563481,4.53389938698081,6.48827453650824,0.515953415284261,0.343569753485105,0.47978738040605,2.33682740448216,4.93417584986456,3.63550162717336
"ENSG00000108106","UBE2S","protein_coding","-","chr19",2.47658282646567,4.09640238894076,0,4.20050087625841,1.51129979566027,3.24413726825412,0.618360004954219,0.26681622367452,0.402434824708749,1.32929420737531,3.8470135111511,2.5881538592632
"ENSG00000108107","RPL28","protein_coding","+","chr19",7.429748479397,4.09640238894076,5.55153094773906,0,0,1.62206863412706,-0.463514472411195,0.373541679644435,0.511619981724408,4.32709314237869,1.90615700768927,3.11662507503398
"ENSG00000108175","ZMIZ1","protein_coding","+","chr10",0,2.04820119447038,1.38788273693476,0,0,4.05517158531765,0.404004031535957,0.330894676751559,0.466530872502198,0.462627578978255,2.03445759326268,1.24854258612047
"ENSG00000108176","DNAJC12","protein_coding","-","chr10",6.19145706616417,25.9438817966248,2.77576547386953,15.4018365462808,7.55649897830135,35.6855099507953,1.92266564961552,0.00102163786704039,0.00589318947802807,5.50790717277835,25.6770760979003,15.5924916353393
"ENSG00000108179","PPIF","protein_coding","+","chr10",1.23829141323283,8.19280477788152,1.38788273693476,4.20050087625841,1.51129979566027,8.1103431706353,1.38739210166562,0.0527751479487949,0.121248639728603,1.37915798194262,6.83454960825841,4.10685379510052
"ENSG00000108187","PBLD","protein_coding","-","chr10",0,4.77913612043089,4.16364821080429,8.40100175251682,0,5.67724021944471,1.14435328074843,0.0862194207555464,0.174414188823378,1.38788273693476,6.28579269746414,3.83683771719945
"ENSG00000108219","TSPAN14","protein_coding","+","chr10",3.7148742396985,1.36546746298025,4.16364821080429,8.40100175251682,0,4.86620590238118,0.390849187301499,0.461656120325246,0.593590609784405,2.6261741501676,4.87755837262609,3.75186626139684
"ENSG00000108239","TBC1D12","protein_coding","+","chr10",3.7148742396985,5.46186985192101,1.38788273693476,7.00083479376402,1.51129979566027,4.05517158531765,0.674576717964086,0.237536888150777,0.369163069907295,2.20468559076451,5.50595874366756,3.85532216721604
"ENSG00000108242","CYP2C18","protein_coding","+","chr10",3.7148742396985,35.5021540374866,2.77576547386953,25.2030052575505,6.04519918264108,84.3475689746071,3.29559610367119,5.11025672572452e-07,1.06167633045132e-05,4.17861296540304,48.3509094232147,26.2647611943089
"ENSG00000108256","NUFIP2","protein_coding","-","chr17",8.66803989262983,6.82733731490127,4.16364821080429,5.60066783501122,7.55649897830135,8.1103431706353,0.00306871547473749,0.997106856691992,0.99850134112491,6.79606236057849,6.84611610684926,6.82108923371388
"ENSG00000108262","GIT1","protein_coding","-","chr17",0,2.73093492596051,0,2.80033391750561,0,0,0.516124165594699,0.226036768152973,NA,0,1.84375628115537,0.921878140577686
"ENSG00000108298","RPL19","protein_coding","+","chr17",1.23829141323283,1.36546746298025,0,0.700083479376402,9.06779877396161,5.67724021944471,-0.143528921769116,0.766852809204951,0.844285751325061,3.43536339573148,2.58093038726712,3.0081468914993
"ENSG00000108306","FBXL20","protein_coding","-","chr17",0,0,1.38788273693476,0,0,3.24413726825412,0.144938358805836,0.674451949800016,NA,0.462627578978255,1.08137908941804,0.772003334198147
"ENSG00000108344","PSMD3","protein_coding","+","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108349","CASC3","protein_coding","+","chr17",0,3.41366865745063,0,0,0,0,0.265419744997613,0.48638235959871,NA,0,1.13788955248354,0.568944776241772
"ENSG00000108352","RAPGEFL1","protein_coding","+","chr17",7.429748479397,6.82733731490127,2.77576547386953,9.80116871126963,3.02259959132054,32.4413726825412,1.37743231468543,0.0271274937451322,0.0740360472074735,4.40937118152902,16.3566262362374,10.3829987088832
"ENSG00000108370","RGS9","protein_coding","+","chr17",2.47658282646567,9.55827224086177,6.93941368467382,16.8020035050336,1.51129979566027,8.1103431706353,1.16157652680785,0.0554592880999738,0.12581566964578,3.64243210226659,11.4902063055102,7.56631920388841
"ENSG00000108384","RAD51C","protein_coding","+","chr17",1.23829141323283,0.682733731490127,2.77576547386953,5.60066783501122,0,4.86620590238118,0.53333668876543,0.316140073825769,0.451711727404602,1.33801896236745,3.71653582296084,2.52727739266415
"ENSG00000108387","SEPTIN4","protein_coding","-","chr17",2.47658282646567,20.4820119447038,0,20.3024209019157,13.6016981609424,29.1972354142871,1.77674889909633,0.00437202504389113,0.0182314242175907,5.3594269958027,23.3272227536355,14.3433248747191
"ENSG00000108389","MTMR4","protein_coding","-","chr17",0,1.36546746298025,0,0.700083479376402,0,1.62206863412706,0.396698094758379,0.365698665887983,NA,0,1.22920652549457,0.614603262747286
"ENSG00000108395","TRIM37","protein_coding","-","chr17",0,2.04820119447038,1.38788273693476,4.90058435563481,0,6.48827453650824,1.35789923394656,0.052396462798429,0.120609787814472,0.462627578978255,4.47902002887114,2.4708238039247
"ENSG00000108405","P2RX1","protein_coding","-","chr17",0,0,0,0,0,1.62206863412706,0.139853383363139,0.788992845697188,NA,0,0.54068954470902,0.27034477235451
"ENSG00000108406","DHX40","protein_coding","+","chr17",4.95316565293133,11.6064734353322,5.55153094773906,6.30075131438762,3.02259959132054,12.9765490730165,0.79562638561839,0.148166718260403,0.260937307543819,4.50909873066364,10.2945912742454,7.40184500245453
"ENSG00000108423","TUBD1","protein_coding","-","chr17",4.95316565293133,16.385609555763,5.55153094773906,24.5029217781741,0,21.0868922436518,2.15192337098047,0.0010920385892282,0.00625286649838106,3.5015655335568,20.658474525863,12.0800200297099
"ENSG00000108424","KPNB1","protein_coding","+","chr17",2.47658282646567,2.73093492596051,5.55153094773906,8.40100175251682,0,8.1103431706353,0.644421577533286,0.252965851076669,0.386385819317027,2.67603792473491,6.41409328303754,4.54506560388623
"ENSG00000108433","GOSR2","protein_coding","+","chr17",0,6.82733731490127,0,4.90058435563481,0,1.62206863412706,2.54706635303513,0.0158569892181339,0.0487011066514154,0,4.44999676822105,2.22499838411052
"ENSG00000108439","PNPO","protein_coding","+","chr17",2.47658282646567,4.09640238894076,5.55153094773906,1.4001669587528,3.02259959132054,4.86620590238118,-0.0438884269912574,0.929366290837477,0.957461691833359,3.68357112184175,3.45425841669158,3.56891476926667
"ENSG00000108443","RPS6KB1","protein_coding","+","chr17",1.23829141323283,2.73093492596051,0,4.20050087625841,0,8.92137748769883,1.75680614626933,0.0324065324833352,0.0846951757132575,0.412763804410944,5.28427109663925,2.8485174505251
"ENSG00000108468","CBX1","protein_coding","-","chr17",22.289245438191,88.7553850937165,30.5334202125648,65.8078470613818,42.3163942784875,79.4813630722259,1.20506777094714,0.00083857947333088,0.0050470662337575,31.7130199764145,78.0148650757747,54.8639425260946
"ENSG00000108469","RECQL5","protein_coding","-","chr17",7.429748479397,4.09640238894076,5.55153094773906,2.80033391750561,3.02259959132054,4.86620590238118,-0.25328965604228,0.621555232770089,0.72908879206274,5.33462633948553,3.92098073627585,4.62780353788069
"ENSG00000108474","PIGL","protein_coding","+","chr17",7.429748479397,97.6309236030881,13.8788273693476,73.5087653345222,3.02259959132054,83.5365346575436,3.24444070539635,3.38950147338588e-11,2.48456853284984e-09,8.11039181335506,84.892074531718,46.5012331725365
"ENSG00000108479","GALK1","protein_coding","-","chr17",7.429748479397,256.025149308797,4.16364821080429,275.832890874302,6.04519918264108,613.141943700029,5.91690609055438,1.36832032377743e-27,8.1783453198082e-25,5.87953195761412,381.666661294376,193.773096625995
"ENSG00000108506","INTS2","protein_coding","-","chr17",0,2.04820119447038,0,4.20050087625841,0,8.92137748769883,3.04444153390603,0.00994075590735973,0.0338177204028831,0,5.05669318614254,2.52834659307127
"ENSG00000108511","HOXB6","protein_coding","-","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108515","ENO3","protein_coding","+","chr17",32.1955767440537,2.04820119447038,16.6545928432172,7.70091827314042,25.6920965262246,11.3544804388894,-1.55575527437508,0.00399214873131319,0.0170246957422083,24.8474220378318,7.03453330216674,15.9409776699993
"ENSG00000108518","PFN1","protein_coding","-","chr17",1.23829141323283,2.04820119447038,4.16364821080429,1.4001669587528,3.02259959132054,3.24413726825412,-0.130033876112972,0.793025970200157,0.862394931904159,2.80817973845256,2.23083514049243,2.51950743947249
"ENSG00000108523","RNF167","protein_coding","+","chr17",3.7148742396985,0,0,0.700083479376402,1.51129979566027,1.62206863412706,-0.279082903162713,0.51985303933895,0.643398871561586,1.74205801178626,0.774050704501154,1.2580543581437
"ENSG00000108528","SLC25A11","protein_coding","-","chr17",4.95316565293133,17.7510770187433,2.77576547386953,15.4018365462808,7.55649897830135,25.953098146033,1.62553406994011,0.00529761353526027,0.0211089523943448,5.0951433683674,19.7020039036857,12.3985736360265
"ENSG00000108557","RAI1","protein_coding","+","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108559","NUP88","protein_coding","-","chr17",1.23829141323283,0.682733731490127,0,0,0,0.81103431706353,0.0188884622489695,0.998474162832951,NA,0.412763804410944,0.497922682851219,0.455343243631082
"ENSG00000108576","SLC6A4","protein_coding","-","chr17",0,4.77913612043089,0,3.50041739688201,0,6.48827453650824,3.08203645696059,0.00928420717818992,0.0321902230140722,0,4.92260935127371,2.46130467563686
"ENSG00000108578","BLMH","protein_coding","-","chr17",3.7148742396985,8.19280477788152,0,7.00083479376402,4.53389938698081,12.9765490730165,1.15430322553261,0.0671431702003784,0.14448514637687,2.7495912088931,9.39006288155401,6.06982704522355
"ENSG00000108582","CPD","protein_coding","+","chr17",2.47658282646567,1.36546746298025,1.38788273693476,0.700083479376402,1.51129979566027,2.43310295119059,-0.0876651285012651,0.85184577024771,0.902487269542501,1.79192178635357,1.49955129784908,1.64573654210132
"ENSG00000108587","GOSR1","protein_coding","+","chr17",0,12.2892071668223,0,8.40100175251682,0,5.67724021944471,4.81375559398622,0.000517587641462305,0.00341977548823309,0,8.78914971292794,4.39457485646397
"ENSG00000108588","CCDC47","protein_coding","-","chr17",0,24.5784143336446,1.38788273693476,14.001669587528,0,25.1420638289694,4.75852157509692,3.99437222852349e-05,0.000420545693978693,0.462627578978255,21.240715916714,10.8516717478461
"ENSG00000108590","MED31","protein_coding","-","chr17",3.7148742396985,2.04820119447038,8.32729642160859,2.80033391750561,3.02259959132054,4.05517158531765,-0.396923030353074,0.450390952047087,0.583353508485726,5.02159008420921,2.96790223243121,3.99474615832021
"ENSG00000108591","DRG2","protein_coding","+","chr17",7.429748479397,7.51007104639139,4.16364821080429,2.10025043812921,0,7.29930885357177,0.252956161492292,0.628855240189137,0.73501327519349,3.86446556340043,5.63654344603079,4.75050450471561
"ENSG00000108592","FTSJ3","protein_coding","-","chr17",1.23829141323283,1.36546746298025,0,0,0,4.05517158531765,0.354734321061083,0.392118207096497,NA,0.412763804410944,1.80687968276597,1.10982174358846
"ENSG00000108599","AKAP10","protein_coding","-","chr17",3.7148742396985,9.55827224086177,0,11.2013356700224,0,12.9765490730165,2.34146024016602,0.0067691656793372,0.0254088972601208,1.23829141323283,11.2453856613002,6.24183853726653
"ENSG00000108604","SMARCD2","protein_coding","-","chr17",1.23829141323283,9.55827224086177,0,1.4001669587528,4.53389938698081,7.29930885357177,0.815219926742946,0.167669640846819,0.28563760345972,1.92406360007121,6.08591601772878,4.0049898089
"ENSG00000108622","ICAM2","protein_coding","-","chr17",1.23829141323283,17.0683432872532,1.38788273693476,11.2013356700224,0,26.7641324630965,3.72396630611045,0.000326040738270651,0.00233352506813652,0.875391383389199,18.3446038067907,9.60999759508995
"ENSG00000108639","SYNGR2","protein_coding","+","chr17",0,5.46186985192101,0,2.80033391750561,1.51129979566027,3.24413726825412,1.09746942478515,0.0761462783484882,0.159003125817894,0.503766598553423,3.83544701256025,2.16960680555683
"ENSG00000108641","B9D1","protein_coding","-","chr17",0,1.36546746298025,0,3.50041739688201,0,1.62206863412706,0.730837135703351,0.136427215761427,NA,0,2.16265116466311,1.08132558233155
"ENSG00000108651","UTP6","protein_coding","-","chr17",6.19145706616417,111.968331964381,6.93941368467382,131.615694122764,4.53389938698081,108.678598486513,4.19688890274293,1.15437200030758e-16,2.13558820056903e-14,5.88825671260627,117.420874857886,61.654565785246
"ENSG00000108654","DDX5","protein_coding","-","chr17",0,21.8474794076841,0,9.80116871126963,3.02259959132054,27.57516678016,3.79735488096927,0.000255425514524368,0.00191200023878068,1.00753319710685,19.7412716330379,10.3744024150724
"ENSG00000108666","C17orf75","protein_coding","-","chr17",6.19145706616417,22.5302131391742,16.6545928432172,29.4035061338089,7.55649897830135,21.8979265607153,1.06269016873063,0.0276644718946163,0.0751058513700799,10.1341829625609,24.6105486112328,17.3723657868968
"ENSG00000108669","CYTH1","protein_coding","-","chr17",0,0.682733731490127,0,0.700083479376402,0,0,0.135615778599333,0.826801622357463,NA,0,0.460939070288843,0.230469535144421
"ENSG00000108671","PSMD11","protein_coding","+","chr17",2.47658282646567,17.7510770187433,1.38788273693476,9.80116871126963,1.51129979566027,25.1420638289694,2.77602301635624,0.000658208327427081,0.0041579501659418,1.79192178635357,17.5647698529941,9.67834581967384
"ENSG00000108679","LGALS3BP","protein_coding","-","chr17",2.47658282646567,13.6546746298025,0,4.20050087625841,4.53389938698081,12.9765490730165,1.45426514841127,0.0348400375596995,0.0895555764617331,2.33682740448216,10.2772415263591,6.30703446542065
"ENSG00000108702","CCL1","protein_coding","-","chr17",2.47658282646567,19.1165444817235,2.77576547386953,11.9014191493988,1.51129979566027,14.5986177071435,2.25963301882676,0.00222895766428782,0.01096139307058,2.25454936533182,15.2055271127553,8.73003823904356
"ENSG00000108733","PEX12","protein_coding","-","chr17",7.429748479397,16.385609555763,11.1030618954781,14.001669587528,12.0903983652822,17.8427549753977,0.506735340312371,0.272461407522324,0.408455554012822,10.2077362467191,16.0766780395629,13.142207143141
"ENSG00000108774","RAB5C","protein_coding","-","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108784","NAGLU","protein_coding","+","chr17",1.23829141323283,0,0,0,0,0.81103431706353,-0.0510095810469875,0.793910760447485,NA,0.412763804410944,0.27034477235451,0.341554288382727
"ENSG00000108798","ABI3","protein_coding","+","chr17",6.19145706616417,5.46186985192101,6.93941368467382,9.10108523189323,6.04519918264108,22.7089608777788,0.641155348600969,0.221590889354316,0.349643290413769,6.39202331115969,12.4239719871977,9.40799764917869
"ENSG00000108799","EZH1","protein_coding","-","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108819","PPP1R9B","protein_coding","-","chr17",0,4.77913612043089,0,1.4001669587528,0,1.62206863412706,0.908675451417701,0.0895987939808689,0.179567353425677,0,2.60045723777025,1.30022861888512
"ENSG00000108826","MRPL27","protein_coding","-","chr17",0,2.04820119447038,1.38788273693476,4.20050087625841,0,0,0.425634309172467,0.313232384274862,0.448650261677445,0.462627578978255,2.08290069024293,1.27276413461059
"ENSG00000108828","VAT1","protein_coding","-","chr17",8.66803989262983,5.46186985192101,4.16364821080429,4.20050087625841,15.1129979566027,9.73241180476236,-0.336780288578947,0.499870569255629,0.626855119934835,9.31489535334561,6.4649275109806,7.8899114321631
"ENSG00000108829","LRRC59","protein_coding","-","chr17",2.47658282646567,137.229480029515,11.1030618954781,96.6115201539435,0,218.979265607153,4.90595129568504,5.11604493424282e-16,7.95033382781334e-14,4.52654824064793,150.940088596871,77.7333184187593
"ENSG00000108840","HDAC5","protein_coding","-","chr17",8.66803989262983,16.385609555763,1.38788273693476,22.4026713400449,3.02259959132054,17.8427549753977,1.70801849389522,0.00532414210764581,0.0211712303871075,4.35950740696171,18.8770119570685,11.6182596820151
"ENSG00000108848","LUC7L3","protein_coding","+","chr17",7.429748479397,8.87553850937165,18.0424755801519,9.80116871126963,0,17.0317206583341,0.295984847733703,0.559829594530356,0.678713676002632,8.49074135318298,11.9028092929918,10.1967753230874
"ENSG00000108854","SMURF2","protein_coding","-","chr17",6.19145706616417,9.55827224086177,5.55153094773906,11.2013356700224,3.02259959132054,12.9765490730165,0.825882530204596,0.127473700834825,0.232445888532176,4.92186253507459,11.2453856613002,8.08362409818741
"ENSG00000108861","DUSP3","protein_coding","-","chr17",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000108883","EFTUD2","protein_coding","-","chr17",0,1.36546746298025,0,0.700083479376402,0,4.05517158531765,0.649550823427293,0.164743941984622,NA,0,2.0402408425581,1.02012042127905
"ENSG00000108932","SLC16A6","protein_coding","-","chr17",4.95316565293133,9.55827224086177,0,14.001669587528,3.02259959132054,11.3544804388894,1.53643803869642,0.0226475396222563,0.0646003608167884,2.65858841475062,11.6381407557597,7.14836458525518
"ENSG00000108953","YWHAE","protein_coding","-","chr17",0,0.682733731490127,0,0,0,0,0.0984126533574472,0.990800798518347,NA,0,0.227577910496709,0.113788955248354
"ENSG00000108960","MMD","protein_coding","-","chr17",6.19145706616417,5.46186985192101,11.1030618954781,8.40100175251682,12.0903983652822,3.24413726825412,-0.505261356225315,0.320279026700415,0.454782170588857,9.79497244230815,5.70233629089732,7.74865436660273
"ENSG00000108961","RANGRF","protein_coding","+","chr17",2.47658282646567,4.09640238894076,5.55153094773906,7.00083479376402,10.5790985696219,5.67724021944471,-0.0720042894758599,0.884098977845871,0.926184912951235,6.20240411460887,5.59149246738316,5.89694829099602
"ENSG00000108963","DPH1","protein_coding","+","chr17",0,8.87553850937165,0,8.40100175251682,0,11.3544804388894,5.01752318820909,0.000290002526775744,0.00212376968241991,0,9.54367356692596,4.77183678346298
"ENSG00000108984","MAP2K6","protein_coding","+","chr17",4.95316565293133,9.55827224086177,2.77576547386953,12.6015026287752,1.51129979566027,21.8979265607153,1.73906549399238,0.00917522421925638,0.0319692790061086,3.08007697415371,14.6859004767841,8.88298872546891
"ENSG00000109016","DHRS7B","protein_coding","+","chr17",7.429748479397,2.73093492596051,1.38788273693476,1.4001669587528,0,6.48827453650824,0.0858484583308773,0.866419610754999,0.913443741596519,2.93921040544392,3.53979214040718,3.23950127292555
"ENSG00000109046","WSB1","protein_coding","+","chr17",0,10.2410059723519,0,14.7017530669044,0,12.9765490730165,5.64693282159203,4.96810486029449e-05,0.000498736108068323,0,12.6397693707576,6.3198846853788
"ENSG00000109065","NAT9","protein_coding","-","chr17",1.23829141323283,8.19280477788152,5.55153094773906,0.700083479376402,0,8.1103431706353,0.579616827306927,0.291860219562618,0.429092508231133,2.26327412032396,5.66774380929774,3.96550896481085
"ENSG00000109066","TMEM104","protein_coding","+","chr17",2.47658282646567,5.46186985192101,5.55153094773906,3.50041739688201,1.51129979566027,3.24413726825412,0.171413497461145,0.740762459126457,0.824720491103679,3.17980452328833,4.06880817235238,3.62430634782036
"ENSG00000109079","TNFAIP1","protein_coding","+","chr17",0,0.682733731490127,0,1.4001669587528,0,0,0.20011751116918,0.666154203191075,NA,0,0.694300230080977,0.347150115040488
"ENSG00000109083","IFT20","protein_coding","-","chr17",0,23.8956806021544,0,15.4018365462808,1.51129979566027,26.7641324630965,4.81415716535743,3.10986999439661e-05,0.000341295054469798,0.503766598553423,22.0205498705106,11.262158234532
"ENSG00000109084","TMEM97","protein_coding","+","chr17",1.23829141323283,10.923739703842,0,12.6015026287752,0,15.4096520242071,3.88680932366135,0.000599534587417854,0.00383721889970076,0.412763804410944,12.9782981189414,6.69553096167619
"ENSG00000109111","SUPT6H","protein_coding","+","chr17",1.23829141323283,6.14460358341114,5.55153094773906,3.50041739688201,0,11.3544804388894,0.86615279478841,0.149123057593906,0.261968382885971,2.26327412032396,6.99983380639419,4.63155396335908
"ENSG00000109113","RAB34","protein_coding","-","chr17",4.95316565293133,6.82733731490127,1.38788273693476,8.40100175251682,3.02259959132054,8.92137748769883,0.838670627392649,0.147477750661753,0.259959646697327,3.12121599372888,8.04990551837231,5.58556075605059
"ENSG00000109118","PHF12","protein_coding","-","chr17",0,0,1.38788273693476,0,0,1.62206863412706,0.0171521590660285,0.973672474370776,NA,0.462627578978255,0.54068954470902,0.501658561843637
"ENSG00000109133","TMEM33","protein_coding","+","chr4",0,0,0,0,0,0,NA,NA,NA,0,0,0
"ENSG00000109158","GABRA4","protein_coding","-","chr4",0,10.2410059723519,0,7.00083479376402,0,7.29930885357177,4.64900388609691,0.000717133177614486,0.00446126884712935,0,8.18038320656256,4.09019160328128
"ENSG00000109171","SLAIN2","protein_coding","+","chr4",0,2.04820119447038,0,5.60066783501122,3.02259959132054,2.43310295119059,0.603161766548327,0.254201371283874,0.387587255666346,1.00753319710685,3.36065732689073,2.18409526199879
"ENSG00000109180","OCIAD1","protein_coding","+","chr4",17.3360797852597,6.82733731490127,18.0424755801519,6.30075131438762,1.51129979566027,9.73241180476236,-0.472267499881452,0.350092486564219,0.486709361353369,12.296618387024,7.62016681135041,9.95839259918719
"ENSG00000109184","DCUN1D4","protein_coding","+","chr4",11.1446227190955,3.41366865745063,5.55153094773906,4.20050087625841,0,6.48827453650824,-0.143479584188956,0.777912102163498,0.852281025635982,5.56538455561152,4.70081469007243,5.13309962284197
"ENSG00000109189","USP46","protein_coding","-","chr4",6.19145706616417,5.46186985192101,6.93941368467382,6.30075131438762,6.04519918264108,10.5434461218259,0.132598879220893,0.790994508573427,0.861167716482879,6.39202331115969,7.43535576271151,6.9136895369356
"ENSG00000109220","CHIC2","protein_coding","-","chr4",11.1446227190955,38.2330889634471,12.4909446324129,34.3040904894437,9.06779877396161,37.3075785849224,1.56735720050587,0.00060943640165814,0.00389417832309519,10.9011220418233,36.6149193459377,23.7580206938805
"ENSG00000109270","LAMTOR3","protein_coding","-","chr4",0,3.41366865745063,0,0.700083479376402,0,4.05517158531765,0.939885679821853,0.0828850098063455,0.169512898284912,0,2.72297457404823,1.36148728702411
"ENSG00000109320","NFKB1","protein_coding","+","chr4",0,2.73093492596051,2.77576547386953,11.9014191493988,0,8.1103431706353,1.86071881519565,0.0288900631537053,0.0775927378860318,0.92525515795651,7.58089908199821,4.25307711997736
"ENSG00000109321","AREG","protein_coding","+","chr4",0,4.09640238894076,0,2.80033391750561,0,6.48827453650824,2.64069506323872,0.0144444830240592,0.04534692246341,0,4.46167028098487,2.23083514049243
"ENSG00000109323","MANBA","protein_coding","-","chr4",7.429748479397,5.46186985192101,4.16364821080429,5.60066783501122,3.02259959132054,6.48827453650824,0.140665916340281,0.783850875132709,0.85626463918582,4.87199876050728,5.85027074114682,5.36113475082705
"ENSG00000109332","UBE2D3","protein_coding","-","chr4",4.95316565293133,8.19280477788152,2.77576547386953,7.70091827314042,6.04519918264108,8.1103431706353,0.505524780052332,0.33661688598618,0.472797036173648,4.59137676981398,8.00135540721908,6.29636608851653
"ENSG00000109339","MAPK10","protein_coding","-","chr4",0,15.7028758242729,4.16364821080429,10.501252190646,0,17.0317206583341,2.76067535135377,0.00182275457096663,0.00932990976048138,1.38788273693476,14.411949557751,7.89991614734289
"ENSG00000109381","ELF2","protein_coding","-","chr4",9.90633130586266,6.82733731490127,8.32729642160859,16.1019200256572,0,12.1655147559529,0.592046949459338,0.265221213330422,0.400657154286926,6.07787590915708,11.6982573655038,8.88806663733045
"ENSG00000109390","NDUFC1","protein_coding","-","chr4",2.47658282646567,16.385609555763,8.32729642160859,20.3024209019157,0,27.57516678016,2.16933511821293,0.00118669784987149,0.00668162485036337,3.60129308269142,21.4210657459462,12.5111794143188
"ENSG00000109445","ZNF330","protein_coding","+","chr4",1.23829141323283,6.14460358341114,4.16364821080429,2.10025043812921,0,6.48827453650824,0.647078808620688,0.25115065356749,0.384599988798568,1.80064654134571,4.91104285268286,3.35584469701429
"ENSG00000109452","INPP4B","protein_coding","-","chr4",2.47658282646567,6.14460358341114,8.32729642160859,5.60066783501122,1.51129979566027,5.67724021944471,0.271708007841169,0.601904797491536,0.714233395923829,4.10505968124484,5.80750387928902,4.95628178026693
"ENSG00000109458","GAB1","protein_coding","+","chr4",6.19145706616417,0,4.16364821080429,2.10025043812921,4.53389938698081,3.24413726825412,-0.725850916332737,0.201247943215347,0.326450212689613,4.96300155464976,1.78146256879444,3.3722320617221
"ENSG00000109466","KLHL2","protein_coding","+","chr4",2.47658282646567,9.55827224086177,1.38788273693476,16.8020035050336,3.02259959132054,10.5434461218259,1.86913036504022,0.00926702078447577,0.0321622673772957,2.29568838490699,12.3012406225738,7.29846450374038
"ENSG00000109475","RPL34","protein_coding","+","chr4",0,4.77913612043089,5.55153094773906,4.90058435563481,0,1.62206863412706,0.383467076446163,0.454736349991024,0.587645045688775,1.85051031591302,3.76726303673092,2.80888667632197
"ENSG00000109501","WFS1","protein_coding","+","chr4",0,2.04820119447038,0,2.10025043812921,0,0,0.388180404334242,0.346990324173835,NA,0,1.38281721086653,0.691408605433264
"ENSG00000109519","GRPEL1","protein_coding","-","chr4",3.7148742396985,2.73093492596051,1.38788273693476,2.10025043812921,0,4.05517158531765,0.274633096742341,0.588020005599065,0.702693854737732,1.70091899221109,2.96211898313579,2.33151898767344
"ENSG00000109534","GAR1","protein_coding","+","chr4",6.19145706616417,4.09640238894076,2.77576547386953,7.70091827314042,6.04519918264108,10.5434461218259,0.338514952185375,0.512207712135398,0.636776627726727,5.00414057422492,7.44692226130236,6.22553141776364
"ENSG00000109536","FRG1","protein_coding","+","chr4",0,0,0,0,0,0,NA,NA,NA,0,0,0
